,Duplicate indexes (add the index of the first entry),Category,Claim,Debunk_Date,Idx,Label,Source,,Topics
291,,"Public authority actions, policy, and communications",Ecuadorean government gives money to people from Venezuela.		,4/3/2020,229,FALSE,Ecuador Chequea,,
292,,"Public authority actions, policy, and communications","China seeks court’s approval to kill 20,000 coronavirus p;atients.		",2/12/2020,230,FALSE,Vishvas News,,
293,,Medical advice and self-treatments,CDC recommends men shave their beards to be protected against the new coronavirus.		,2/29/2020,231,FALSE,LeadStories,,
294,,"Vaccines, medical treatments, and tests",Cocaine kills the coronavirus.		,2/26/2020,232,FALSE,LeadStories,,
295,,Claims about prominent actors,Viral claims propagating UNICEF message about coronavirus.		,3/5/2020,233,FALSE,FactCrescendo,,
296,,"Vaccines, medical treatments, and tests",A video says weed kills coronavirus.		,2/8/2020,234,FALSE,BOOM FactCheck,,
297,,"Public authority actions, policy, and communications",A video viewed thousands of times in Nigeria and shared in multiple Facebook posts claims to show police in Spain rounding up people aged 50 and above to transfer them to quarantine centers amid the novel coronavirus pandemic.		,4/8/2020,235,FALSE,AFP,,
298,,Claims about prominent actors,Walmart has adopted staggered shopping days based on age in response to the pandemic.		,4/7/2020,236,FALSE,FactCheck.org,,
299,,"Vaccines, medical treatments, and tests","Cattle vaccine is related to COVID-19, the current panic overblown by media.		",4/3/2020,237,FALSE,Vishvas News,,
300,,Virus origin and properties,Photo on biography of a boy who died from coronavirus.		,4/6/2020,238,FALSE,LeadStories,,
301,,"Public authority actions, policy, and communications",“The Chinese Communist Party is using Zoom as a way to spy on our citizens.”		,4/7/2020,239,FALSE,PolitiFact,,
302,,"Public preparedness, protests, and civil disobedience",A claim has been shared on Facebook and several Sri Lankan news websites that Muslims at a mosque in Sri Lanka reacted violently after authorities told them their gathering was in violation of the country’s novel coronavirus curfew.		,4/6/2020,240,FALSE,AFP,,
303,,Virus transmission,“Rivers in Oklahoma are full of catfish carrying the virus.”		,4/6/2020,241,FALSE,PolitiFact,,
304,,Claims about prominent actors,A video has been viewed tens of thousands of times in multiple posts on Facebook and Twitter in April 2020 alongside a claim it shows the arrest of Indian activist Trupti Desai after she attempted to buy alcohol during a government-imposed lockdown triggered by the COVID-19 pandemic.		,4/7/2020,242,FALSE,AFP,,
305,,"Public authority actions, policy, and communications","Indian Ministry of Tourism issued a notification that all hotels, restaurants, pubs etc will be closed till 10/1520. The notification further states that specifically north Indian restaurants should be closed till the given date else legal action will be taken against the owner of the restaurant.		",4/10/2020,243,FALSE,FactCrescendo,,
306,,Conspiracy theories,Says Nostradamus predicted the coronavirus in a 1551 passage about a plague spreading from the east.		,4/6/2020,244,FALSE,PolitiFact,,
307,,Claims about prominent actors,Goodwill laid off all employees due to COVID-19.		,4/6/2020,245,FALSE,LeadStories,,
308,,"Vaccines, medical treatments, and tests",Israeli recipe for lemon and bicarbonate drink is a coronavirus cure.		,4/3/2020,246,FALSE,LeadStories,,
309,,Conspiracy theories,Says video shows “the Chinese are destroying the 5G poles as they are aware that it is the thing triggering the corona symptoms.”		,4/7/2020,247,FALSE,PolitiFact,,
310,,Claims about prominent actors,Says Goodwill used the pandemic “to fire all of their employees instead of laying them off.”		,4/7/2020,248,FALSE,PolitiFact,,
311,,Virus transmission,Video claiming you can’t catch coronavirus.		,4/4/2020,249,FALSE,LeadStories,,
312,,Claims about prominent actors,Barack Obama warned Africans against coronavirus vaccines.		,4/6/2020,250,FALSE,AfricaCheck,,
313,,Claims about prominent actors,Audio of Biden calling the coronavirus a hoax.		,4/3/2020,251,FALSE,LeadStories,,
314,,"Public authority actions, policy, and communications",Indian PM Modi announced a lockdown extension until 5/4/20 in India.		,4/2/2020,252,FALSE,FactCrescendo,,
315,,"Public authority actions, policy, and communications",Trump’s claim that he imposed the first travel ban on China.		,4/7/2020,253,FALSE,Washington Post Fact-Checker,,
316,,Virus transmission,A video shows a man spitting inside food packets during the coronavirus crisis.		,4/2/2020,254,FALSE,FactCrescendo,,
317,,"Public authority actions, policy, and communications","UK, USA have asked Indian Prime Minister Narendra Modi to lead a task force to tackle coronavirus.		",4/1/2020,255,FALSE,BOOM FactCheck,,
318,,Virus origin and properties,Coronavirus does not cause a runny nose; is killed by temperatures above 26 degrees; causes lung fibrosis within days of infection; can be diagnosed by holding your breath for 10 seconds; and can be cured in the early stages by drinking plenty of water.		,4/3/2020,256,FALSE,Science Feedback,,
319,,Virus transmission,Muslims are licking their plates to spread coronavirus and infect more people with the virus.		,4/1/2020,257,FALSE,BOOM FactCheck,,
320,,Community spread and impact,Italians threw away their currency on the streets due to COVID-19 deaths.		,4/1/2020,258,FALSE,BOOM FactCheck,,
321,,"Public authority actions, policy, and communications","Facebook posts shared thousands of times feature a video of U.S. officials talking to reporters, with captions claiming they are announcing the arrest of a Chinese scientist.		",4/3/2020,259,FALSE,AFP,,
322,,Virus transmission,People sneezing purposefully to spread coronavirus at Hazrat Nizamuddin mosque in Delhi.		,4/1/2020,260,FALSE,India Today,,
323,,Conspiracy theories,The coronavirus has been “released” by China […] it was purposely propagated by the Chinese themselves.		,4/5/2020,261,FALSE,Science Feedback,,
324,,Virus origin and properties,Video allegedly exposing coronavirus’s secrets.		,4/14/2020,262,FALSE,LeadStories,,
325,,Claims about prominent actors,NYT invented the video of a doctor fighting coronavirus in hospital.		,4/3/2020,263,FALSE,LeadStories,,
326,,Medical advice and self-treatments,Alkaline diet protects against the coronavirus.		,4/2/2020,264,FALSE,LeadStories,,
327,,"Public preparedness, protests, and civil disobedience","A couple of videos shared this month on Facebook purportedly show recent lootings in shops in South Africa, while the country undergoes a 21-day lockdown to minimize the spread of the novel coronavirus.		",4/7/2020,265,FALSE,AFP,,
328,,Conspiracy theories,Empty hospital lots and waiting rooms are indicative of a coronavirus hoax.		,4/7/2020,266,FALSE,LeadStories,,
329,,Community spread and impact,"A photo of a young boy has been shared repeatedly on Facebook, Twitter and various websites alongside a claim that it shows a 13-year-old who died after contracting the novel coronavirus in the UK in 2020.		",4/8/2020,267,FALSE,AFP,,
330,,Community spread and impact,"“Now, they’re doing tests on airlines — very strong tests — for getting on, getting off. They’re doing tests on trains — getting on, getting off.”		",4/6/2020,268,FALSE,PolitiFact,,
331,,"Public authority actions, policy, and communications","Army deployed in Telangana, India, amid the COVID-19 outbreak.		",4/1/2020,269,FALSE,Vishvas News,,
332,,Community spread and impact,A video purportedly showing COVID-19 victims in body bags strewn across the floor of a New York hospital was shared several thousand times in multiple languages on social media.		,4/3/2020,270,FALSE,AFP,,
333,,"Public preparedness, protests, and civil disobedience","Image with the narration to claim that a huge number of Muslims were roaming in Beruwala City in Sri Lanka during curfew, risking the lives of many amid COVID-19		",3/31/2020,271,FALSE,FactCrescendo,,
334,,Community spread and impact,Two photos showing notes scattered on a street have been shared hundreds of times on Facebook and YouTube alongside a claim they were taken in Italy during the novel coronavirus pandemic. The posts claim Italians have thrown money out of their homes in a symbolic gesture to highlight that money is futile during the pandemic.		,4/3/2020,272,FALSE,AFP,,
335,,Virus transmission,"A video has been viewed thousands of times in Facebook posts alongside a claim it shows a Sri Lankan doctor who invented a rapid test kit for the novel coronavirus, which causes the disease COVID-19.		",4/3/2020,273,FALSE,AFP,,
336,,Conspiracy theories,"A post shared hundreds of times on Facebook claims that Didier Raoult, a French specialist in infectious diseases, is urging Africans “not to take Bill Gates vaccine” against coronavirus as it contains “poison”.		",4/7/2020,274,FALSE,AFP,,
337,,Medical advice and self-treatments,"Social media posts shared thousands of times advocate 10 methods to prevent a novel coronavirus infection, citing recommendations allegedly stemming from autopsies on COVID-19 victims, including in China, where the virus first emerged.		",4/8/2020,275,FALSE,AFP,,
338,,Virus transmission,COVID-19 cannot spread in warm countries.		,3/31/2020,276,FALSE,PesaCheck,,
339,,Virus transmission,COVID-19 is an airborne disease.		,3/31/2020,277,FALSE,PesaCheck,,
340,,Claims about prominent actors,Queen Elizabeth II is infected with the new coronavirus.		,3/31/2020,278,FALSE,Observador,,
341,,Community spread and impact,"Italian streets are littered with Euro notes, as Italians throw cash away in coronavirus crisis.		",4/6/2020,279,FALSE,AfricaCheck,,
342,,Community spread and impact,The video shows Italians praying to get rid of the coronavirus.		,3/31/2020,280,FALSE,India Today,,
343,,Conspiracy theories,Video tries to show coronavirus is fake and not dangerous.		,4/7/2020,281,FALSE,LeadStories,,
344,,"Public authority actions, policy, and communications","The army is patrolling all the streets, towns and villages in Ireland.		",3/31/2020,282,FALSE,LeadStories,,
345,,Community spread and impact,A photo of COVID-19 patients lying on beds in an isolation ward in Pakistan.		,3/31/2020,283,FALSE,India Today,,
346,,Medical advice and self-treatments,A video of a Doctor of Mumbai’s Kasturba hospital suggesting tea and hot water to cure COVID-19.		,3/31/2020,284,FALSE,India Today,,
347,,Conspiracy theories,Coronavirus is caused by 5G.		,4/3/2020,285,FALSE,LeadStories,,
348,,Claims about prominent actors,Filmmaker Sudhir Mishra getting beaten up by police during the lockdown for stepping out of home.		,3/30/2020,286,FALSE,India Today,,
349,,Medical advice and self-treatments,Breathing steam from boiling citrus peels prevents and cures coronavirus.		,3/30/2020,287,FALSE,AfricaCheck,,
350,,"Vaccines, medical treatments, and tests",A new alcohol-free sanitizer has been developed by the Dedan Kimathi University in Kenya.		,3/30/2020,288,FALSE,PesaCheck,,
351,,"Public authority actions, policy, and communications",President Uhuru Kenyatta of Kenya ordered credit reference bureaus to delist Kenyans who had defaulted on loans to protect Kenyans from the economic effects of COVID-19.		,3/30/2020,289,FALSE,PesaCheck,,
352,,Community spread and impact,Photo shows food being distributed to Rwandans during coronavirus lockdown.		,4/7/2020,290,FALSE,AfricaCheck,,
353,,Community spread and impact,"Photo shows Italians prostrating themselves and praying to Allah, during the coronavirus crisis.		",4/7/2020,291,FALSE,AfricaCheck,,
354,,Medical advice and self-treatments,Inhalation of hot steam can kill the novel coronavirus.		,3/30/2020,292,FALSE,FactCrescendo,,
355,,Conspiracy theories,Big Pharma is behind COVID-19 deaths.		,4/1/2020,293,FALSE,LeadStories,,
356,,"Public preparedness, protests, and civil disobedience","A video has been viewed thousands of times on Facebook, Instagram, Twitter and YouTube alongside a claim it shows people rioting and looting shops in England during the coronavirus lockdown.		",4/7/2020,294,FALSE,AFP,,
357,,Conspiracy theories,COVID-19 is a hoax or scapegoat for economic disaster.		,4/2/2020,295,FALSE,LeadStories,,
358,,Claims about prominent actors,"Amid the coronavirus pandemic, Health Minister of India is playing Ludo.		",3/30/2020,296,FALSE,India Today,,
359,,Claims about prominent actors,World Economic Forum is a “fascist cabal” manipulating coronavirus.		,4/3/2020,297,FALSE,LeadStories,,
360,,Claims about prominent actors,CBS aired wrong video footage of a coronavirus hospital.		,4/1/2020,298,FALSE,LeadStories,,
361,,Medical advice and self-treatments,Whether microwaving face masks sanitizes them.		,4/7/2020,299,FALSE,LeadStories,,
362,,Claims about prominent actors,An audio clip of Dr. Naresh Trehan cautioning people about the danger of COVID-19 in India.		,3/30/2020,300,FALSE,India Today,,
363,,Claims about prominent actors,Politician Rahul Gandhi met a coronavirus patient in Waynad.		,3/30/2020,301,FALSE,India Today,,
364,,Virus transmission,"A post has been shared repeatedly on Facebook, Twitter and on messaging app Line that claims Italy suffered a spike in novel coronavirus infections as a direct result of Italian citizens wearing shoes in their homes.		",4/9/2020,302,FALSE,AFP,,
365,,Medical advice and self-treatments,Taking a flu shot causes false positive results on COVID-19 tests.		,4/10/2020,303,FALSE,Science Feedback,,
366,,Virus origin and properties,"A video has been viewed tens of thousands of times in multiple Facebook, Instagram and YouTube posts which claim it shows people in China toppling a 5G tower because of fears that it cause the novel coronavirus.		",4/6/2020,304,FALSE,AFP,,
367,,Virus transmission,WHO advisory asks people not to consume bakery items as they get contaminated by coronavirus easily.		,3/29/2020,305,FALSE,India Today,,
368,,Medical advice and self-treatments,Inhalation of steam from hot water kills COVID-19		,3/30/2020,306,FALSE,FactCrescendo,,
369,,"Public authority actions, policy, and communications","A claim that India’s Ministry of Home Affairs has made it a “punishable offense” for citizens to publish posts on social media about the novel coronavirus has been shared repeatedly on Facebook, Twitter and WhatsApp.		",4/6/2020,307,FALSE,AFP,,
370,,Claims about prominent actors,Did Kennedy Center give DNC $5 million after getting relief from coronavirus stimulus?		,3/30/2020,308,FALSE,LeadStories,,
371,,"Public authority actions, policy, and communications","A photo of a Sri Lankan military hospital has been shared thousands of times in multiple Facebook posts alongside a claim that it has been reserved exclusively for the use of “VIPs” who test positive for COVID-19, the disease caused by the novel coronavirus.		",3/31/2020,309,FALSE,AFP,,
372,,"Public authority actions, policy, and communications","As per Aajtak news channel, PM Narendra Modi announced a shutdown of internet services for a week.		",3/29/2020,310,FALSE,India Today,,
373,,"Public authority actions, policy, and communications",COVID-19 not being blamed for deaths due to unrelated causes.		,4/5/2020,311,FALSE,LeadStories,,
374,,"Public authority actions, policy, and communications","A photo of a Sri Lankan military hospital has been shared thousands of times in multiple Facebook posts alongside a claim that it has been reserved exclusively for the use of “VIPs” who test positive for COVID-19, the disease caused by the novel coronavirus.		",3/31/2020,312,FALSE,AFP,,
375,,Community spread and impact,"A video has been viewed tens of thousands of times in multiple Facebook, YouTube and Twitter posts alongside a claim it shows the Islamic call to prayer being heard in Spain during the COVID-19 epidemic for the first time in 500 years.		",4/8/2020,313,FALSE,AFP,,
376,,"Vaccines, medical treatments, and tests",Multiple posts shared hundreds of times on Facebook and Twitter in March 2020 claim a new vaccine and a new drug have been developed to prevent and treat the novel coronavirus. The posts claim the developments were made by scientists in Japan and the Philippines respectively.		,4/3/2020,314,FALSE,AFP,,
377,,"Public authority actions, policy, and communications","Amid COVID-19 pandemic, MP government ordered houses locked from April 1, 2020.		",3/28/2020,315,FALSE,India Today,,
378,,"Public preparedness, protests, and civil disobedience",Viral post along with a pictures claims civilian thrashing a policeman during lockdown.		,3/28/2020,316,FALSE,India Today,,
379,,Medical advice and self-treatments,CDC recommends that people shave their facial hair to prevent coronavirus.		,3/28/2020,317,FALSE,India Today,,
380,,Virus transmission,A front page article by the Southern Times cautioning against travel to Kenya because of the growing number of cases in Kenya.		,3/28/2020,318,FALSE,PesaCheck,,
381,,Claims about prominent actors,Whether CDC had scheduled announcement that all should wear masks for everyday life.		,4/3/2020,319,FALSE,LeadStories,,
382,,"Public authority actions, policy, and communications",If Florida banned alcohol sales due to coronavirus.		,3/30/2020,320,FALSE,LeadStories,,
383,,Claims about prominent actors,"As per the video, Bollywood actor Aamir Khan donated 250 crore to fight aganist COVID-19.		",3/28/2020,321,FALSE,India Today,,
384,,"Public authority actions, policy, and communications",Italian PM said that the country has surrendered to the COVID-19 pandemic		,3/27/2020,322,FALSE,India Today,,
385,,"Public authority actions, policy, and communications",Images shows how Indian police have beaten up migrant workers amid India’s lockdown for commuting		,3/27/2020,323,FALSE,FactCrescendo,,
386,,Virus origin and properties,Whether coronavirus began with man having sex with a bat.		,3/27/2020,324,FALSE,LeadStories,,
387,,Virus transmission,Whether countries with high rates of childhood vaccines were hit hardest by coronavirus.		,3/27/2020,325,FALSE,LeadStories,,
388,,Claims about prominent actors,If Queen Elizabeth II tested positive for coronavirus.		,3/28/2020,326,FALSE,LeadStories,,
389,,"Public authority actions, policy, and communications",NY banned cigarette sales because of the coronavirus.		,4/2/2020,327,FALSE,LeadStories,,
390,,Claims about prominent actors,"As per the news of Aajtak, Home Minister Amit Shah tested postive for COVID-19.		",3/27/2020,328,FALSE,India Today,,
391,,Community spread and impact,Fire triggered by gas tanker leak near Delhi’s Shahdara Mor.		,3/27/2020,329,FALSE,India Today,,
392,,Community spread and impact,A claim that 500 body bags were delivered to an ice skating rink outside the Australian city of Adelaide has been shared widely on Facebook during the novel coronavirus pandemic.		,4/2/2020,330,FALSE,AFP,,
393,,"Public authority actions, policy, and communications",Italian president said that Italy has surrendered to the coronavirus.		,3/27/2020,331,FALSE,BOOM FactCheck,,
394,,"Public authority actions, policy, and communications","Images of the medical facility shared with the claim that the Indian Army set up a 1,000-bed hospital in Rajasthan during the coronavirus pandemic.		",3/26/2020,332,FALSE,FactCrescendo,,
395,,"Public authority actions, policy, and communications","In Sri Lanka, Sathosa Supermarket trucks bearing the image of former PM Mahinda Rajapaksa are being used to distribute food during current COVID-19 curfew. Text condemns the act by mentioning how ethical is it to carry out such acts during this difficult time and gain political advantage.		",3/26/2020,333,FALSE,FactCrescendo,,
396,,Virus transmission,An audio clip is circulating on Whatsapp claiming that Nagpur (Second Capital of Indian state Maharashtra) has tested 59 positive coronavirus cases including three doctors.		,3/26/2020,334,FALSE,FactCrescendo,,
397,,Community spread and impact,"A post with a photo claiming that an Italian mother, suffering from COVID-19, hugs her baby		",3/26/2020,335,FALSE,FactCrescendo,,
398,,Community spread and impact,"Photo posts claim a person is committing suicide by jumping from a building in Italy, a doctor couple in an Italian hospital a few hours before their death and chaos in an Italian hospital amid COVID-19.		",3/26/2020,336,FALSE,FactCrescendo,,
399,,"Public preparedness, protests, and civil disobedience","An image has been shared hundreds of times in multiple posts on Facebook alongside a claim that shows a poster issued by activist group Extinction Rebellion stating “Corona is the cure, humans are the disease.”		",3/30/2020,337,FALSE,AFP,,
400,,Conspiracy theories,Numerous conspiracy theories shared on and off social media claim that 5G mobile networks are the cause of the novel coronavirus pandemic.		,4/2/2020,338,FALSE,AFP,,
401,,"Public preparedness, protests, and civil disobedience",There is no space in the hospitals in Italy because people are crowding outside.		,3/27/2020,339,FALSE,The Quint,,
402,,Virus transmission,An Indian politician claimed that the strain of coronavirus in India is a less virulent mutation.		,3/26/2020,340,FALSE,The Quint,,
403,,Community spread and impact,Pictures of people stranded on hospital beds claimed to be Italians not coping with the pressures of COVID-19 cases; India should learn from Italy’s mistakes and not step out of the house in the 21-day lockdown		,3/26/2020,341,FALSE,BOOM FactCheck,,
404,,Community spread and impact,A picture claims that an Italian man committed suicide after his whole family succumbed to COVID-19		,3/26/2020,342,FALSE,BOOM FactCheck,,
405,,Claims about prominent actors,"Reliance Jio, one of the biggest telecom networks in India, is providing Internet for free during the coronavirus pandemic.		",3/26/2020,343,FALSE,BOOM FactCheck,,
406,,"Public authority actions, policy, and communications",Videos showing police detaining COVID-19 patients in India.		,3/26/2020,344,FALSE,BOOM FactCheck,,
407,,"Public authority actions, policy, and communications",An image with human body figurines in a bowl that claims China is serving human baby soup in its restaurants.		,3/26/2020,345,FALSE,BOOM FactCheck,,
408,,Community spread and impact,"A herd of deer flocking out in Tamil Nadu, India, due to the coronavirus lockdown.		",3/26/2020,346,FALSE,BOOM FactCheck,,
409,,Claims about prominent actors,Hospitals don’t allow parents to visit children with COVID-19 in the hospital.		,3/27/2020,347,FALSE,FactCheck.org,,
410,,Virus transmission,"The coronavirus did not reach the Chinese cities of Beijing and Shanghai, as well as Russia and North Korea.		",4/2/2020,348,FALSE,Rappler,,
411,,"Public authority actions, policy, and communications","Dead bodies of coronavirus patients are being discarded in mass graves in Italy, according to a 23-second video clip that has gone viral on social media.		",4/3/2020,349,FALSE,Rappler,,
412,,Community spread and impact,The viral video claims mass graves are in Italy.		,3/26/2020,350,FALSE,India Today,,
413,,Virus transmission,"There are 59 positive coronavirus cases in Nagpur along with three doctors, one of whom is on ventilator.		",3/26/2020,351,FALSE,India Today,,
414,,Claims about prominent actors,Prince Charles is infected with coronavirus after meeting Indian singer Kanika Kapoor.		,3/26/2020,352,FALSE,India Today,,
415,,"Public authority actions, policy, and communications",North Korean president has ordered to shoot the first coronavirus patient in his country.		,3/26/2020,353,FALSE,India Today,,
416,,Claims about prominent actors,An image of Indian Home Minister Amit Shah visiting COVID-19 patients.		,3/26/2020,354,FALSE,BOOM FactCheck,,
417,,"Public authority actions, policy, and communications",An image with human body figurines in a bowl that claims China is serving human baby soup in its restaurants.		,3/26/2020,355,FALSE,BOOM FactCheck,,
418,,Claims about prominent actors,An image of a purported CNN broadcast shared thousands of times in multiple social media posts claims Nigeria’s President Muhammadu Buhari and his chief of staff Abba Kyari tested positive for the novel coronavirus.		,4/6/2020,356,FALSE,AFP,,
419,,Conspiracy theories,Illuminati controlled U.S. government; coronavirus caused by 5G.		,3/30/2020,357,FALSE,LeadStories,,
420,,Claims about prominent actors,President Trump did sign a 5G bill but exposure effects are misleading.		,3/30/2020,358,FALSE,LeadStories,,
421,,Claims about prominent actors,The UN is providing food aid to South American countries due to the coronavirus pandemic.		,3/25/2020,359,FALSE,El Surtidor,,
422,,"Public authority actions, policy, and communications",China got prepared to contain the virus and let the whole population get infected.		,3/25/2020,360,FALSE,El Surtidor,,JAY END
423,0,"Public authority actions, policy, and communications",Paraguay’s Ministry of Health is not following up people who are related to confirmed cases of coronavirus.		,3/25/2020,361,FALSE,El Surtidor,,HARVEY START
424,1,"Public authority actions, policy, and communications",Ireland is in the first phase of a lockdown sequence.		,3/25/2020,362,FALSE,TheJournal.ie,,
425,,Community spread and impact,A publication by Pearls news says 15 Nigerian senators have tested positive for COVID-19.		,3/25/2020,363,FALSE,Dubawa,,
426,,"Public authority actions, policy, and communications",Image of police punishing people in Indian state of Assam for violating the curfew.		,3/25/2020,364,FALSE,The Quint,,
427,,Claims about prominent actors,"Indian Singer Kanika Kapoor met Prince Charles, after which he tested positive for coronavirus.		",3/25/2020,365,FALSE,The Quint,,
428,,Community spread and impact,Italian doctor couple diagnosed with coronavirus.		,3/25/2020,366,FALSE,The Quint,,
429,,Claims about prominent actors,Uber suspends night services in Kenya.		,3/31/2020,367,FALSE,PesaCheck,,
430,,Medical advice and self-treatments,Compounds in tea can help cure COVID-19.		,3/25/2020,368,FALSE,PesaCheck,,
431,,"Vaccines, medical treatments, and tests",A treatment for COVID-19 will be manufactured in Uganda.		,3/25/2020,369,FALSE,PesaCheck,,
432,,Community spread and impact,A picture showing dead Italian doctors in an operating theater after succumbing to COVID-19.		,3/25/2020,370,FALSE,PesaCheck,,
433,,Claims about prominent actors,Nairobi Governor Mike Sonko has donated 58 million shillings for COVID-19 response.		,3/25/2020,371,FALSE,PesaCheck,,
434,,"Public authority actions, policy, and communications",Indian Government snooping messages over social media and all social media platforms will be monitored for COVID-19 messages		,3/25/2020,372,FALSE,BOOM FactCheck,,
435,,Community spread and impact,Pakistani doctor Osama Riaz’s last message for you (while taking his last breath).		,3/25/2020,373,FALSE,BOOM FactCheck,,
436,,Community spread and impact,Last photo of Indonesian doctor Hadio Ali standing away from his family before he passed away from COVID-19		,3/25/2020,374,FALSE,BOOM FactCheck,,
437,,Medical advice and self-treatments,Leave objects in the sun to avoid contracting the coronavirus.		,3/27/2020,375,FALSE,PolitiFact,,
438,,Claims about prominent actors,Streaming apps Netflix and Amazon Prime give free subscriptions during COVID-19 outbreak in India.		,3/25/2020,376,FALSE,BOOM FactCheck,,
439,,"Public authority actions, policy, and communications","Indian Army has built a 1,000-bed quarantine facility for COVID-19.		",3/25/2020,377,FALSE,BOOM FactCheck,,
440,,Community spread and impact,An image of a couple claimed to be doctors who have lost their lives to the coronavirus.		,3/25/2020,378,FALSE,BOOM FactCheck,,
441,,Claims about prominent actors,"The Brazilian singer Preta Gil was infected with COVID-19 and performed to more than 320,000 people.		",3/25/2020,379,FALSE,Observador,,
442,,Community spread and impact,Several photographs published on Facebook claim to portray coffins with victims of the new coronavirus in Italy.		,3/25/2020,380,FALSE,Observador,,
443,,Medical advice and self-treatments,A message in an image claims that drinking coffee can help prevent the new coronavirus.		,3/25/2020,381,FALSE,Observador,,
444,,Community spread and impact,Over 200 doctors in Italy die every day due to coronavirus.		,4/2/2020,382,FALSE,Rappler,,
445,,"Public authority actions, policy, and communications",A photo of a fleet of blue lorries bearing the image of Sri Lankan Prime Minister Mahinda Rajapaksa has been shared repeatedly on Facebook and Twitter alongside a claim that the lorries were distributing food during the novel coronavirus curfew.		,3/26/2020,383,FALSE,AFP,,
446,,Community spread and impact,Images of patients treated in the open are from Italy as it has run out of hospital beds.		,3/25/2020,384,FALSE,India Today,,
447,,"Public authority actions, policy, and communications","While coronavirus tests in other countries are conducted for free or at nominal charges, in India, it costs Rs 4,500		",3/25/2020,385,FALSE,India Today,,
448,,Medical advice and self-treatments,Coronavirus has a pH level of 5.5 to 8.5 and can be prevented and cured by eating alkaline foods.		,3/25/2020,386,FALSE,AfricaCheck,,
449,,"Public authority actions, policy, and communications",A purported notice issued by the Pakistan Red Crescent and Pakistan’s Health Department on COVID-19 isolation rules has been shared thousands of times on Facebook. The advisory claims that families of those killed while in isolation will not be able to hold funerals or burials for them		,4/7/2020,387,FALSE,AFP,,
450,,Claims about prominent actors,"An “open letter” purportedly written by US billionaire and philanthropist Bill Gates about the novel coronavirus pandemic has been shared in English and Chinese on Facebook, Twitter and various websites. The Chinese-language posts state the letter was translated from its original publication in British newspaper The Sun.		",4/7/2020,388,FALSE,AFP,,
451,,"Public authority actions, policy, and communications",Children will be separated from parents for coronavirus treatment.		,3/27/2020,389,FALSE,LeadStories,,
452,,"Public authority actions, policy, and communications",Congress included include a raise for themselves in the coronavirus stimulus package.		,3/26/2020,390,FALSE,LeadStories,,
453,,"Public authority actions, policy, and communications",Tanks are coming into U.S. towns in advance for martial law		,3/26/2020,391,FALSE,LeadStories,,
454,,Medical advice and self-treatments,"Bitter gourd juice can cure novel coronavirus, as per Bihar Health Department in India.		",3/25/2020,392,FALSE,Vishvas News,,
455,,Community spread and impact,A photo of a couple locked in an intimate embrace with their face masks lowered has been shared in Facebook posts that claim they were nurses who were treating COVID-19 patients in an Italian hospital.		,4/9/2020,393,FALSE,AFP,,
456,,Community spread and impact,"An Image is being shared on social media claiming; this italian doctor couple in the picture worked day and night and saved the lives of 134 patients, but on the eighth day, they caught coronavirus and died after an hour.		",3/18/2020,394,FALSE,Newschecker,,
457,,Community spread and impact,Paraguayans should not go out “even to buy bread” because the incubation period is up and positive cases of coronavirus will increase.		,3/24/2020,395,FALSE,El Surtidor,,
458,,Medical advice and self-treatments,Holding your breath for 10 seconds is a way to test for coronavirus.		,3/24/2020,396,FALSE,El Surtidor,,
459,,Claims about prominent actors,Netflix is providing free access to the platform due to quarantine.		,3/24/2020,397,FALSE,El Surtidor,,
460,,Claims about prominent actors,"New York Governor Andrew Cuomo “rejected buying the recommended 16,000 ventilators in 2015 for a pandemic, and established death panels and lotteries instead. So he had a chance to buy, in 2015, 16,000 ventilators at a very low price, and he turned it down.”		",3/25/2020,398,FALSE,PolitiFact,,
461,,Claims about prominent actors,Wisconsin Governor Tony Evers is “pushing firearm confiscation orders.”		,3/25/2020,399,FALSE,PolitiFact,,
462,,"Public authority actions, policy, and communications","Indian Army has set-up a 1,000 bed quarantine facility in Rajasthan’s Barmer.		",3/24/2020,400,FALSE,The Quint,,
463,,Claims about prominent actors,Justin Trudeau’s wife has released a video from her hospital bed.		,3/23/2020,401,FALSE,The Quint,,
464,,Claims about prominent actors,President of Italy crying because of the coronavirus pandemic.		,3/23/2020,402,FALSE,The Quint,,
465,,Conspiracy theories,There is no coronavirus. The Chinese were secretly working on a biological agent that was supposed to make protesters docile and obedient.		,3/25/2020,403,FALSE,Science Feedback,,
466,,Medical advice and self-treatments,Tea can cure coronavirus.		,3/25/2020,404,FALSE,The Quint,,
467,,"Vaccines, medical treatments, and tests",New vaccine can help cure coronavirus in three hours.		,3/23/2020,405,FALSE,The Quint,,
468,,Medical advice and self-treatments,Gargling with hot water can prevent coronavirus infection.		,3/26/2020,406,FALSE,The Quint,,
469,,"Public authority actions, policy, and communications","A video has been shared thousands of times in multiple posts on Facebook which claim it shows a woman who was detained by police in Australia after she tested positive for the novel coronavirus, COVID-19, and was filmed spitting at a supermarket in a Sydney suburb.		",3/24/2020,407,FALSE,AFP,,
470,,"Public authority actions, policy, and communications",A screenshot of a purported news broadcast showing a lion in the street and reporting that Russia has deployed hundreds of lions to maintain order during the novel coronavirus lockdown has been shared tens of thousands of times on Facebook and Twitter.		,3/25/2020,408,FALSE,AFP,,
