,misconception_id,misconception,tweet_id,label,category
287,49,We're very close to a vaccine.,1.23396786638009e+18,neg,"Vaccines, medical treatments, and tests"
288,49,We're very close to a vaccine.,1.23392761598932e+18,neg,"Vaccines, medical treatments, and tests"
289,49,We're very close to a vaccine.,1.23392158935749e+18,pos,"Vaccines, medical treatments, and tests"
290,49,We're very close to a vaccine.,1.2339585454328e+18,pos,"Vaccines, medical treatments, and tests"
291,49,We're very close to a vaccine.,1.23395471323166e+18,pos,"Vaccines, medical treatments, and tests"
292,49,We're very close to a vaccine.,1.23394522392083e+18,neg,"Vaccines, medical treatments, and tests"
293,49,We're very close to a vaccine.,1.23395066260331e+18,pos,"Vaccines, medical treatments, and tests"
294,49,We're very close to a vaccine.,1.23391987438213e+18,neg,"Vaccines, medical treatments, and tests"
295,49,We're very close to a vaccine.,1.23398791412997e+18,pos,"Vaccines, medical treatments, and tests"
296,49,We're very close to a vaccine.,1.23390582733502e+18,neg,"Vaccines, medical treatments, and tests"
297,49,We're very close to a vaccine.,1.23397187542598e+18,neg,"Vaccines, medical treatments, and tests"
298,19,Vitamin C cures coronavirus.,1.23396824900977e+18,pos,Medical advice and self-treatments
299,19,Vitamin C cures coronavirus.,1.23399474788009e+18,pos,Medical advice and self-treatments
300,19,Vitamin C cures coronavirus.,1.23399435073825e+18,pos,Medical advice and self-treatments
301,19,Vitamin C cures coronavirus.,1.23392498191184e+18,neg,Medical advice and self-treatments
302,19,Vitamin C cures coronavirus.,1.23e+18,pos,Medical advice and self-treatments
303,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23398339449476e+18,pos,Medical advice and self-treatments
304,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23394622794075e+18,pos,Medical advice and self-treatments
305,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23397381870163e+18,pos,Medical advice and self-treatments
306,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23399395042544e+18,pos,Medical advice and self-treatments
307,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396816849159e+18,pos,Medical advice and self-treatments
308,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23398343742348e+18,pos,Medical advice and self-treatments
309,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396952836481e+18,pos,Medical advice and self-treatments
310,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.233946040128e+18,pos,Medical advice and self-treatments
311,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396423470421e+18,pos,Medical advice and self-treatments
312,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23397533200224e+18,pos,Medical advice and self-treatments
313,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23398329399501e+18,pos,Medical advice and self-treatments
314,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396073061908e+18,pos,Medical advice and self-treatments
315,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396416136675e+18,pos,Medical advice and self-treatments
316,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23394714308337e+18,pos,Medical advice and self-treatments
317,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23395089602489e+18,pos,Medical advice and self-treatments
318,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23394749116844e+18,pos,Medical advice and self-treatments
319,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396308070019e+18,pos,Medical advice and self-treatments
320,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23395246118402e+18,pos,Medical advice and self-treatments
321,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23397432615782e+18,pos,Medical advice and self-treatments
322,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23399332597749e+18,pos,Medical advice and self-treatments
323,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396484495866e+18,pos,Medical advice and self-treatments
324,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23395457245818e+18,pos,Medical advice and self-treatments
325,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23398572085284e+18,pos,Medical advice and self-treatments
326,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.233943136768e+18,pos,Medical advice and self-treatments
327,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23397798802427e+18,pos,Medical advice and self-treatments
328,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23398171339238e+18,pos,Medical advice and self-treatments
329,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23397553844157e+18,pos,Medical advice and self-treatments
330,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23395342932582e+18,pos,Medical advice and self-treatments
331,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23399368829824e+18,pos,Medical advice and self-treatments
332,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396063675474e+18,pos,Medical advice and self-treatments
333,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23399358176292e+18,pos,Medical advice and self-treatments
334,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23397396929803e+18,pos,Medical advice and self-treatments
335,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23397947581101e+18,pos,Medical advice and self-treatments
336,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23394381531407e+18,pos,Medical advice and self-treatments
337,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23397904325246e+18,pos,Medical advice and self-treatments
338,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23395852164292e+18,pos,Medical advice and self-treatments
339,27,Drinking cow urine and applying cow dung on the body can cure covid-19.,1.23396534851014e+18,pos,Medical advice and self-treatments
340,5,The first person infected is a researcher named Huang Yanling.,1.23399039813086e+18,neg,Community spread and impact
341,8,Vitamin C can prevent coronavirus circulation.,1.23390840288521e+18,pos,Medical advice and self-treatments
342,8,Vitamin C can prevent coronavirus circulation.,1.23398971118784e+18,pos,Medical advice and self-treatments
343,8,Vitamin C can prevent coronavirus circulation.,1.23393155124041e+18,neg,Medical advice and self-treatments
344,8,Vitamin C can prevent coronavirus circulation.,1.23394639151844e+18,neg,Medical advice and self-treatments
345,8,Vitamin C can prevent coronavirus circulation.,1.23396824900977e+18,pos,Medical advice and self-treatments
346,53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23394386076355e+18,pos,Community spread and impact
347,53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23397250787254e+18,pos,Community spread and impact
348,53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.2339785125975e+18,pos,Community spread and impact
349,53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23399396353261e+18,pos,Community spread and impact
350,53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.2339194848277e+18,neg,Community spread and impact
351,53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23397264710231e+18,pos,Community spread and impact
352,53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23394794011019e+18,pos,Community spread and impact
353,53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23398644589697e+18,pos,Community spread and impact
354,53,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",1.23391370976172e+18,pos,Community spread and impact
355,48,There will be 500 deaths at the end of the pandemic.,1.23397620561693e+18,neg,Community spread and impact
356,48,There will be 500 deaths at the end of the pandemic.,1.2339523503871e+18,neg,Community spread and impact
357,48,There will be 500 deaths at the end of the pandemic.,1.23394837132214e+18,neg,Community spread and impact
358,48,There will be 500 deaths at the end of the pandemic.,1.23392756278043e+18,neg,Community spread and impact
359,48,There will be 500 deaths at the end of the pandemic.,1.2339657366007e+18,neg,Community spread and impact
360,48,There will be 500 deaths at the end of the pandemic.,1.23395811016889e+18,neg,Community spread and impact
361,48,There will be 500 deaths at the end of the pandemic.,1.23395868437352e+18,neg,Community spread and impact
362,48,There will be 500 deaths at the end of the pandemic.,1.23398703402221e+18,neg,Community spread and impact
363,48,There will be 500 deaths at the end of the pandemic.,1.23398400675829e+18,neg,Community spread and impact
364,36,Chloroquine can cure coronavirus,1.2339173542178e+18,pos,Medical advice and self-treatments
365,36,Chloroquine can cure coronavirus,1.23395405470058e+18,pos,Medical advice and self-treatments
366,36,Chloroquine can cure coronavirus,1.23392105241946e+18,pos,Medical advice and self-treatments
367,36,Chloroquine can cure coronavirus,1.23392819308357e+18,pos,Medical advice and self-treatments
368,36,Chloroquine can cure coronavirus,1.23395888667737e+18,pos,Medical advice and self-treatments
369,36,Chloroquine can cure coronavirus,1.23393513133908e+18,pos,Medical advice and self-treatments
370,36,Chloroquine can cure coronavirus,1.233935785189e+18,pos,Medical advice and self-treatments
371,36,Chloroquine can cure coronavirus,1.23392986512181e+18,pos,Medical advice and self-treatments
372,36,Chloroquine can cure coronavirus,1.23392170686493e+18,pos,Medical advice and self-treatments
373,44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.23393514696701e+18,pos,Medical advice and self-treatments
374,44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.23397756365718e+18,pos,Medical advice and self-treatments
375,44,Jim Bakker's colloidal silver solution is a remedy for COVID-19.,1.23396054528955e+18,pos,Medical advice and self-treatments
376,25,Holy communion cannot be the cause of the spread of coronavirus,1.23397312828128e+18,neg,Virus transmission
377,25,Holy communion cannot be the cause of the spread of coronavirus,1.2339926406618e+18,neg,Virus transmission
378,25,Holy communion cannot be the cause of the spread of coronavirus,1.23399268480253e+18,neg,Virus transmission
379,25,Holy communion cannot be the cause of the spread of coronavirus,1.23390819192011e+18,pos,Virus transmission
380,25,Holy communion cannot be the cause of the spread of coronavirus,1.23399257787725e+18,neg,Virus transmission
381,25,Holy communion cannot be the cause of the spread of coronavirus,1.23398858571767e+18,pos,Virus transmission
382,25,Holy communion cannot be the cause of the spread of coronavirus,1.23393500085848e+18,neg,Virus transmission
383,25,Holy communion cannot be the cause of the spread of coronavirus,1.2339636062339e+18,neg,Virus transmission
384,25,Holy communion cannot be the cause of the spread of coronavirus,1.23395379995971e+18,neg,Virus transmission
385,25,Holy communion cannot be the cause of the spread of coronavirus,1.2339625805757e+18,neg,Virus transmission
386,25,Holy communion cannot be the cause of the spread of coronavirus,1.23398853213539e+18,pos,Virus transmission
387,25,Holy communion cannot be the cause of the spread of coronavirus,1.23398235624928e+18,neg,Virus transmission
388,25,Holy communion cannot be the cause of the spread of coronavirus,1.23399536384721e+18,pos,Virus transmission
389,25,Holy communion cannot be the cause of the spread of coronavirus,1.23399257938301e+18,neg,Virus transmission
390,25,Holy communion cannot be the cause of the spread of coronavirus,1.23399257787307e+18,neg,Virus transmission
391,25,Holy communion cannot be the cause of the spread of coronavirus,1.23399361538029e+18,neg,Virus transmission
392,25,Holy communion cannot be the cause of the spread of coronavirus,1.2339926490504e+18,neg,Virus transmission
393,25,Holy communion cannot be the cause of the spread of coronavirus,1.23391818941698e+18,pos,Virus transmission
394,25,Holy communion cannot be the cause of the spread of coronavirus,1.23392743630534e+18,neg,Virus transmission
395,25,Holy communion cannot be the cause of the spread of coronavirus,1.23399101060419e+18,neg,Virus transmission
396,25,Holy communion cannot be the cause of the spread of coronavirus,1.23399255980394e+18,neg,Virus transmission
397,25,Holy communion cannot be the cause of the spread of coronavirus,1.23397542058159e+18,neg,Virus transmission
398,25,Holy communion cannot be the cause of the spread of coronavirus,1.23399179570245e+18,pos,Virus transmission
399,25,Holy communion cannot be the cause of the spread of coronavirus,1.23392284136566e+18,neg,Virus transmission
400,25,Holy communion cannot be the cause of the spread of coronavirus,1.2339883413492e+18,pos,Virus transmission
401,25,Holy communion cannot be the cause of the spread of coronavirus,1.23398860559855e+18,pos,Virus transmission
402,25,Holy communion cannot be the cause of the spread of coronavirus,1.23399264059467e+18,neg,Virus transmission
403,25,Holy communion cannot be the cause of the spread of coronavirus,1.23398861685618e+18,pos,Virus transmission
404,25,Holy communion cannot be the cause of the spread of coronavirus,1.23398853148538e+18,pos,Virus transmission
405,25,Holy communion cannot be the cause of the spread of coronavirus,1.23398260898535e+18,neg,Virus transmission
406,25,Holy communion cannot be the cause of the spread of coronavirus,1.23396467513137e+18,neg,Virus transmission
407,54,The Simpsons predicted COVID-19 pandemic.,1.23392434011196e+18,pos,Conspiracy theories
408,18,Essential oils cure coronavirus.,1.23393641945599e+18,pos,Medical advice and self-treatments
409,18,Essential oils cure coronavirus.,1.23399474788009e+18,pos,Medical advice and self-treatments
410,18,Essential oils cure coronavirus.,1.23399435073825e+18,pos,Medical advice and self-treatments
411,17,Avocado and mint tea cures coronavirus.,1.23393766411134e+18,neg,Medical advice and self-treatments
412,17,Avocado and mint tea cures coronavirus.,1.23396824900977e+18,pos,Medical advice and self-treatments
413,2,Drinking large amounts of water will protect against coronavirus.,1.23398755299194e+18,pos,Medical advice and self-treatments
414,2,Drinking large amounts of water will protect against coronavirus.,1.23399259012875e+18,pos,Medical advice and self-treatments
415,2,Drinking large amounts of water will protect against coronavirus.,1.2339838889569e+18,pos,Medical advice and self-treatments
416,2,Drinking large amounts of water will protect against coronavirus.,1.23394941939084e+18,pos,Medical advice and self-treatments
417,35,Wearing shoes at one's home is the reason behind the spread of the coronavirus in italy.,1.23392910167041e+18,pos,Virus transmission
418,7,Boiled ginger can cure coronavirus.,1.23393137415289e+18,pos,Medical advice and self-treatments
419,7,Boiled ginger can cure coronavirus.,1.23390545238106e+18,pos,Medical advice and self-treatments
420,28,Using namaste as a greeting prevents transmission of covid-19.,1.23399163931766e+18,pos,Virus transmission
421,28,Using namaste as a greeting prevents transmission of covid-19.,1.23396171079855e+18,pos,Virus transmission
422,28,Using namaste as a greeting prevents transmission of covid-19.,1.23399173329536e+18,pos,Virus transmission
423,28,Using namaste as a greeting prevents transmission of covid-19.,1.23399175701399e+18,pos,Virus transmission
424,31,The lifetime of SARS-CoV-2 is only 12 hours.,1.23395619976415e+18,neg,Virus origin and properties
425,31,The lifetime of SARS-CoV-2 is only 12 hours.,1.23392680197562e+18,neg,Virus origin and properties
426,31,The lifetime of SARS-CoV-2 is only 12 hours.,1.23397205404866e+18,pos,Virus origin and properties
427,31,The lifetime of SARS-CoV-2 is only 12 hours.,1.23397306852099e+18,neg,Virus origin and properties
428,9,Africans are more resistant to coronavirus.,1.2339125087061e+18,pos,Community spread and impact
429,9,Africans are more resistant to coronavirus.,1.23396704036651e+18,pos,Community spread and impact
430,9,Africans are more resistant to coronavirus.,1.23391261576995e+18,neg,Community spread and impact
431,9,Africans are more resistant to coronavirus.,1.23392915486689e+18,pos,Community spread and impact
432,38,Shaking hands cannot spread coronavirus.,1.23398620554233e+18,neg,Virus transmission
433,21,Fennel tea cures coronavirus.,1.23393766411134e+18,neg,Medical advice and self-treatments
434,21,Fennel tea cures coronavirus.,1.23396824900977e+18,pos,Medical advice and self-treatments
435,55,Drinking Corona-brand beer causes COVID-19.,1.23393246561146e+18,neg,Virus transmission
436,13,Whiskey and honey cure coronavirus.,1.23391668758752e+18,pos,Medical advice and self-treatments
437,43,Miracle Mineral Suppliment (MMS) will prevent and cure COVID-19.,1.23399175701399e+18,neg,Medical advice and self-treatments
438,37,Jamaat cannot become a source of infection.,1.23394914705051e+18,pos,Virus transmission
439,30,Blowing conch shells destroys coronavirus potency.,1.23394767113768e+18,neg,Medical advice and self-treatments
440,12,Methanol consumption cures or protects against coronavirus.,1.23394672663087e+18,neg,Medical advice and self-treatments
441,52,Chloroquine is a Food and Drug Administration (FDA) approved treatment for COVID-19.,1.23397433102303e+18,pos,"Vaccines, medical treatments, and tests"
