,index,date,full_date,id,text,time
1505,505,2020-05-12,2020-05-12 02:07:28,1303001411148546050,"#Hydroxychloroquine – Number Of Prescriptions Explodes In France. Mainly in the Mareille region #DidierRaoult and in Paris, used by higher socioeconomic class !!! https://t.co/bl2UkwNTgj
 #COVID19 #Coronavirus #Remdesivir",02:07:28
1506,506,2020-05-12,2020-05-12 06:36:37,1312779567883575297,"Treatment with #hydroxychloroquine, azithromycin, or both, compared with neither treatment, was not significantly associated with differences in in-hospital mortality.

#SARSCOV2 #coronavirus
https://t.co/QtYjhALaNx",06:36:37
1507,507,2020-05-11,2020-05-11 20:17:38,1309583759298252805,"Among patients hospitalized in metropolitan New York with #COVID19, treatment with #hydroxychloroquine, #azithromycin, or both, compared with neither treatment, was not significantly associated with differences in in-hospital mortality. #sarscov2 
 https://t.co/i2eGiDIg4f",20:17:38
1508,508,2020-05-12,2020-05-12 14:46:03,1323368880966950914,No Difference in #COVID-19 Mortality with #Hydroxychloroquine and/or #Azithromycin Treatment https://t.co/xZ7A1t3avj,14:46:03
1509,509,2020-05-11,2020-05-11 17:40:19,1323367989664731139,"WATCH &amp; SHARE (4 min)

Hydroxychloroquine ($1)  vs. Remdesivir ($750)

Hydroxychloroquine proven MORE effective &amp; prevents blood-clotting!  #WHO submitted bad samples. See NEW study!  After 10 days of #hydroxychloroquine NO #Coronavirus Symptoms! #COVID19
https://t.co/UjO2fso61S",17:40:19
1510,510,2020-05-11,2020-05-11 16:35:18,1249020861409042432,Try using Tamoxifen and Tetralysal for the treatment of coronavirus. Maybe it can help #coronavirus #covid19 #antibioticresistance #cure #treatment #Hydroxychloroquine #chloriquine #healthnews #publichealth #pandemic #hospitals,16:35:18
1511,511,2020-05-13,2020-05-13 03:48:14,1253967336576434179,"Is hating who the President is ever a reason to withhold a medical treatment from sick patients?

#Hydroxychloroquine",03:48:14
1512,512,2020-05-13,2020-05-13 18:33:37,1257155319110594561,90-Year-Old Woman Recovers From #COVID19 After Receiving #Hydroxychloroquine Treatment - #PraiseTheLord  https://t.co/Q3I2f8Wpvu,18:33:37
1513,513,2020-05-13,2020-05-13 21:01:53,1257158708167147521,"Fauci calls 1000s of Drs and patients reporting the lifesaving effects of #Hydroxychloroquine anecdotal, but a small discredited study is gospel. He pushes ineffective $$$$ Remdesivir for  $$$ 

Hydroxychloroquine–Number Of Prescriptions Explodes In France https://t.co/2EXBhiCYji",21:01:53
1514,514,2020-05-13,2020-05-13 22:35:39,1255590930238799872,"#Zinc+#Hydroxychloroquine+#azithromycine treatment might decrease #COVID?19 mortality! ?
https://t.co/kV4MdX1p7n",22:35:39
1515,515,2020-05-13,2020-05-13 19:38:38,1255579694272901120,Treatment With #Hydroxychloroquine or #Azithromycin and In-Hospital Mortality in Patients With #COVID-19 #Covid19Treatments  #covid19newyork https://t.co/ge6tP6bbjK,19:38:38
1516,516,2020-05-18,2020-05-18 15:49:01,1256561973715767296,"Indian Pharmaceuticals Step Up VS Covid-19

Full Story: https://t.co/8nVBLl2Vjf

Download the Summachar App from https://t.co/p905v4h5B0

#remdesivir #vaccine #coronavirus #covid19 #indianpharmaceuticals #covid19india #hydroxychloroquine",15:49:01
1517,517,2020-05-18,2020-05-18 22:51:34,1262496650989195264,"Just guessing that Manny Alvarez invested heavily in Remdesivir yesterday.

His rant about the negative reports of #Hydroxychloroquine is very telling.

@SpecialReport",22:51:34
1518,518,2020-05-18,2020-05-18 22:34:00,1271364091299328000,"Fox2 St Louis dancing lightly around #Hydroxychloroquine as a treatment for #COVID19 ~ ""No evidence...no HARD evidence...""",22:34:00
1519,519,2020-05-18,2020-05-18 21:44:04,1272164110621343749,"Trump Reveals He is Taking Hydroxychloroquine

Trump revealed he is taking hydroxychloroquine. He endorsed the use of hydroxychloroquine earlier for the treatment of coronavirus.

# Trumprevealed #hydroxychloroquine #USA

https://t.co/yZ4JsitMg0",21:44:04
1520,520,2020-05-18,2020-05-18 21:42:25,1275339213689380866,"Drug #Hydroxychloroquine Touted as #COVID19 Treatment Has Troubling Side Effects, Experts Say https://t.co/ThNq7BahI7",21:42:25
1521,521,2020-05-26,2020-05-26 04:53:47,1272659908618448896,Dr. [Fraud] #Fauci approved #hydroxychloroquine FIFTEEN YEARS AGO as a prophylactic/treatment/cure for #coronavirus!  https://t.co/fDPigLPWEN,04:53:47
1522,522,2020-05-26,2020-05-26 12:30:15,1279089569745342464,"Hydroxychloroquine or chloroquine with or without a macrolide for treatment of COVID-19: a multinational registry analysis #COVID19 #Hydroxychloroquine #Chloroquine
https://t.co/tRJHXMaezs",12:30:15
1523,523,2020-05-26,2020-05-26 14:01:05,1292046300381351938,CNBC: WHO pauses trial of hydroxychloroquine as coronavirus treatment amid safety concerns - https://t.co/xNiTTjp642  #covid_19 #publichealth #Hydroxychloroquine,14:01:05
1524,524,2020-05-25,2020-05-25 16:27:39,1289280717956845568,.@WHO suspends trial of #hydroxychloroquine (HCQ) as COVID-19 treatment over safety concerns. What say @POTUS ?,16:27:39
1525,525,2020-05-25,2020-05-25 19:10:31,1314780282118000640,"#WHO pauses trial of hydroxychloroquine as coronavirus treatment amid safety concerns -@realDonaldTrump #Hydroxychloroquine Don't work , against #COVID__19 https://t.co/Xu3siIdfpG",19:10:31
1526,526,2020-05-26,2020-05-26 11:16:57,1318439727192735744,The World Health Organization is temporarily #Pausing global trials of #Hydroxychloroquine as a treatment for #Coronavirus infection.,11:16:57
1527,527,2020-05-26,2020-05-26 09:18:24,1312424421056012289,"The #WHO suspends testing of #hydroxychloroquine as a possible #COVID__19 treatment.
https://t.co/uO8dpgUV3x",09:18:24
1528,528,2020-05-26,2020-05-26 11:38:51,1249407923651883008,"WHO temporarily halts #hydroxychloroquine, chloroquine trials for coronavirus treatment pending safety review https://t.co/mp7eY9KKls #FoxNews",11:38:51
1529,529,2020-05-27,2020-05-27 15:20:00,1248945187562213383,"URGENT: Italy and Belgium join France in rejecting #hydroxychloroquine for #COVID19 treatment  

https://t.co/SG43EV02Tk",15:20:00
1530,530,2020-05-27,2020-05-27 12:29:26,1263255730469175297,"Trust ICMR judgement on HCQ in COVID treatment: CSIR’s Shekhar Mande
#ICMR #COVID #CSIR #Hydroxychloroquine #WHO 
https://t.co/BsnUqtgTSo",12:29:26
1531,531,2020-05-20,2020-05-20 23:50:10,1267788489367699456,"#Hydroxychloroquine #COVID?19 #COVID19 #COVID19NS

CNN host Chris Cuomo used synthetic derivative of hydroxychloroquine in his coronavirus treatment protocol despite mocking President Trump and his supporters for touting the drug as a COVID-19 treatment.

https://t.co/gxcTy7yQvE",23:50:10
1532,532,2020-05-21,2020-05-21 09:40:00,1247515816083492866,US President Donald Trump said Wednesday the regimen of the anti-malaria drug #hydroxychloroquine that he is taking to ward off the #coronavirus will finish in the next day or two. #COVID_19,09:40:00
1533,533,2020-05-21,2020-05-21 13:55:30,1247810068340301827,"The Treatment of SPANISH INFLUENZA 

#HCQ #Hydroxychloroquine 

„In the treatment, the patient receives as soon as possible from 10 to 20 c.c. of a saturated solution of quinin hydrochlorid“

https://t.co/9YtkvAtP0S",13:55:30
1534,534,2020-05-18,2020-05-18 13:39:32,1254899255317164032,"Wonder why CNN, the Communist Democrats, and #Fauci are discouraging #Hydroxychloroquine?

Simple.

#Hydroxychloroquine is .63 cents a pill.

#Azithromycin is .84 cents a pill.

#Remdesivir is $1,000.00 a pill.

#MAGA2020",13:39:32
1535,535,2020-05-20,2020-05-20 16:04:23,1247526945278930946,"How to use Hydroxychloroquine Sulfate: Take this med by  mouth w food to prevent stomach upset as prescribed by your doctor. Dosage &amp; length of treatment are based on your medical condition &amp; response to treatment. #Hydroxychloroquine @POTUS WebMD 
https://t.co/dOskt5Amtj  @WebMD",16:04:23
1536,536,2020-05-21,2020-05-21 17:41:22,1248513474482909184,"Death Angel drummer hallucinated he went to hell during a #COVID?19  induced coma and was miraculously saved by #hydroxychloroquine and #remdesivir.

https://t.co/WBe71uD89k",17:41:22
1537,537,2020-05-21,2020-05-21 13:09:39,1265070854658043911,"#Trump's #hydroxychloroquine obsession is slowing the search for a #coronavirus treatment.
https://t.co/6qTRWOVISM",13:09:39
1538,538,2020-05-21,2020-05-21 04:36:48,1262485869203787785,"Will finish preventive #HCQ regimen in a day or two: Trump - https://t.co/xmGDsYmC9U 
Get your news featured use #IndiaPostUSA 
#Coronavirus #COVID19 #Covid19Trial #DonaldTrump #Hydroxychloroquine #JohnHopkins #MikePence #NewYork #UnitedStates #USA #World",04:36:48
1539,539,2020-05-27,2020-05-27 22:15:49,1262861468220960769,Senegal To Continue Chloroquine Virus Treatment Despite Warnings https://t.co/w4GkO131Zh via @BarronsOnline #hydroxychloroquine #trump #Trump #Biden #coronavirus  #covid,22:15:49
1540,540,2020-05-28,2020-05-28 03:04:19,1262593429235617792,"France bans #hydroxychloroquine as COVID-19 treatment  https://t.co/cqmh5RdwKE
@IngrahamAngle LIES #FoxNewsLies #Fauci",03:04:19
1541,541,2020-05-29,2020-05-29 07:42:20,1263014050159616000,BBC News - Coronavirus: How Turkey took control of Covid-19 emergency -early treatment with #Hydroxychloroquine https://t.co/ECCPUFVk68,07:42:20
1542,542,2020-05-29,2020-05-29 10:36:55,1269054219153223681,U.S. hospitals slash use of #HydroxyChloroquine championed by #Trump as #coronavirus treatment.  https://t.co/vPAeThI2rC,10:36:55
1543,543,2020-05-30,2020-05-30 03:14:06,1264173223954055169,"New #Study (Raoult et al, 2020): #Hydroxychloroquine &amp; Azithromycin as a treatment of #COVID19

https://t.co/XoFeH0I3sG

""Hydroxychloroquine treatment is significantly associated with viral load reduction/ disappearance in COVID-19 patients.""

#Chloroquin #coronavirus",03:14:06
1544,544,2020-05-25,2020-05-25 22:21:24,1279117791623143425,"""Remdesivir is also estimated to cost between $390 and $4,500 per dose – hundreds of times more than drugs like hydroxychloroquine, which costs less than one dollar.""

#Hydroxychloroquine #HCQ #COVID19 #POTUS #WHO #QAnon 
https://t.co/HUwkVOm8Wq",22:21:24
1545,545,2020-05-25,2020-05-25 23:00:30,1287391135632162821,"Amid #safety concerns @WHO pauses #hydroxychloroquine trail ... 

| #coronavirus | #drug | #treatment | #COVID19 | #chloraquine | By @YelenaDzhanova via @CNBC

https://t.co/WuUeWYyydn",23:00:30
1546,546,2020-05-27,2020-05-27 11:56:00,1287946303612375041,#Hydroxychloroquine no longer authorized in #France for treatment of #COVID19 and #clinicaltrials put on hold... It is about time!,11:56:00
1547,547,2020-05-27,2020-05-27 11:12:05,1289014916326871040,"Columbian designers create cardboard hospital beds that double as.. coffins

That's uh.. efficient I guess

#Coronavirus
#Covid19
#ColumbiaCoronavirus
#WuhanVirus
#CV19

https://t.co/zXSijt89xg",11:12:05
1548,548,2020-05-26,2020-05-26 18:21:33,1288132159731949570,WHO #Stops #Research on #Hydroxychloroquine in the #Treatment of COVID-19 #COVID19 https://t.co/6tIG8HigEe,18:21:33
1549,549,2020-05-26,2020-05-26 20:44:44,1291992650954940416,"#coronavirus #SARSCoV2 #COVID19
#Hydroxychloroquine and #Zinc With Either #Azithromycin or #Doxycycline for Treatment of COVID-19 in Outpatient Setting",20:44:44
1550,550,2020-05-26,2020-05-26 22:41:18,1298310308188942336,"Indian Scientists Discover #Hydroxychloroquine Treatment Prevents COVID-19, Vindicating President Trump - Big League Politics 
https://t.co/lxXWgCdLhs",22:41:18
1551,551,2020-05-26,2020-05-26 22:03:04,1249816605342797830,"Indian Scientists Discover #Hydroxychloroquine Treatment Prevents COVID-19, Vindicating President Trump - Big League Politics https://t.co/jOiDMotkYi",22:03:04
1552,552,2020-05-26,2020-05-26 19:04:07,1288925097751846912,"3 #COVID-19 trials were released over the weekend for #remdesivir, #convalescentplasma &amp; #hydroxychloroquine, of you didn't catch the early messages, here are summaries https://t.co/ZXBSxDqLxG",19:04:07
1553,553,2020-05-26,2020-05-26 20:23:24,1251113454691328002,"WHO suspends trial of hydroxychloroquine as COVID-19 treatment over safety concerns #Covid19 #Coronavirus #WHO #hydroxychloroquine #CoronavirusCrisis #CoronaVirusUpdates  
https://t.co/U8idoR47Py",20:23:24
1554,554,2020-05-27,2020-05-27 19:01:23,1288451943568773121,"Hydroxychloroquine: Brazil maintains drug advice despite WHO warning https://t.co/n7GJLTeFTZ via @BBCNews 

?????

#hydroxychloroquine #treatment #COVID19 #COVID #Covid_19 #Brazil #pandemic #publicmedia #ViewFromBrazil",19:01:23
1555,555,2020-05-27,2020-05-27 16:14:05,1250877333550047239,I had a dream Trump visited my doctor and forced him to put me on a regimen of #hydroxychloroquine. The dude is creeping into my dreams like #FreddyKrueger. And now I have new levels of #Hatred.,16:14:05
1556,556,2020-05-28,2020-05-28 14:26:21,1249876885909184512,"They falsified data about #hydroxychloroquine

Big Fraud organized by the Lancet and WHO

#coronavirus treatment deception

https://t.co/8Yk1RFK7fh",14:26:21
1557,557,2020-05-28,2020-05-28 09:44:29,1285098362396651521,"Efficient, Economical and Everlasting — the bedrock for industrial transformation. See how #Huawei 

https://t.co/HIn5XdYT0W

#HUAWEIContigo
#AppGallery
#20yearsHuaweiEurope
#Tech4All
#5G",09:44:29
1558,558,2020-05-28,2020-05-28 08:33:54,1262788819067326464,#France on Wednesday revoked the #authorization allowing #hydroxychloroquine as a #treatment for #Covid19 #patients. #medicalsciences https://t.co/PWoyMy10oz,08:33:54
1559,559,2020-05-27,2020-05-27 17:26:23,1311959681217302530,#France Bans #Hydroxychloroquine Use of Drug #IdiotTrump Promoted as #Coronavirus Treatment #Covid_19 #TrumpDeathToll101K  https://t.co/yHT4bN8PSl,17:26:23
1560,560,2020-05-27,2020-05-27 18:04:39,1259901160057520128,#Armenian Health Ministry on the use of #Hydroxychloroquine for Covid-19 treatment https://t.co/yWxTdsntxT via @armradio,18:04:39
1561,561,2020-05-27,2020-05-27 23:34:41,1255711146373341185,"#Fauci said Wednesday that data shows #hydroxychloroquine is not an effective treatment for the #coronavirus.
#whatdoesivankathink
@IvankaTrump
#shameful",23:34:41
1562,562,2020-05-27,2020-05-27 18:00:04,1255710668642062336,#Israeli specialist: #Hydroxychloroquine ineffective treatment for #COVID-19 #Covid_19 #coronavirus #Israel #DonaldTrump https://t.co/aKALrhT3u8,18:00:04
1563,563,2020-05-27,2020-05-27 19:30:57,1253456062809767943,#France becomes the first country to ban #hydroxychloroquine as #COVID19 treatment https://t.co/Ds7n0BdubY #Plaquenil,19:30:57
1564,564,2020-05-28,2020-05-28 03:47:09,1274687128719458307,#France bans #hydroxychloroquine - the drug #DonaldTrump has been taking - as a treatment for ... https://t.co/sYRTzHseMZ via @MailOnline,03:47:09
1565,565,2020-05-28,2020-05-28 18:40:48,1256100064755236864,"McEnany on Trump taking #hydroxychloroquine: He's feeling perfect. He's feeling absolutely great after taking this regimen. 
He would take it again if he though that he was exposed.
So he's feeling very good.

#COVID19",18:40:48
1566,566,2020-05-26,2020-05-26 03:56:28,1256476569385734144,".@WHO announces it will temporarily suspend #hydroxychloroquine trials for #COVID19 treatment

https://t.co/FYmQRI5L0k",03:56:28
1567,567,2020-05-26,2020-05-26 12:00:03,1252229160745013250,The US doctors taking Trump’s lead on #hydroxychloroquine – despite mixed results. #treatment #awareness #prevention #healthcare #covid_19 https://t.co/KFDZHs8nsu,12:00:03
1568,568,2020-05-26,2020-05-26 05:55:48,1268313992629374976,"WHO suspends tests on virus treatment drug

#Hydroxychloroquine #WHO #vaccine #CoronavirusOutbreak 

https://t.co/0czK0fClAd",05:55:48
1569,569,2020-05-26,2020-05-26 01:31:57,1291592420434616321,"#ChinaLiedPeopleDied WHO temporarily suspends trial of hydroxychloroquine as COVID-19 treatment

https://t.co/DzY7XnIL83

-Shared via WION",01:31:57
1570,570,2020-05-26,2020-05-26 12:10:06,1262499216946941953,CNBC: WHO pauses trial of hydroxychloroquine as coronavirus treatment amid safety concerns - https://t.co/Fn2sUHAgkF  #covid_19 #publichealth #Hydroxychloroquine,12:10:06
1571,571,2020-05-26,2020-05-26 14:51:19,1262500633174609920,Yes..that stopped death rate.. someone stopped #Trump promoting #hydroxychloroquine  and placed #Remdesivir over it.. as a part of a coctail in whole treatman..,14:51:19
1572,572,2020-05-26,2020-05-26 00:02:50,1251141217447895040,WHO pauses trial of hydroxychloroquine as coronavirus treatment amid safety concerns @CNBC #coronavirus #COVID__19 #Hydroxychloroquine #who ?@WHO? #London #uk  https://t.co/j5KzoFjk2m,00:02:50
1573,573,2020-05-26,2020-05-26 11:11:01,1252681098963886085,#Bangladesh yet to decide on #Hydroxychloroquine use in #Covid-19 treatment https://t.co/DPJAAGl8sR,11:11:01
1574,574,2020-05-30,2020-05-30 15:02:05,1256344856714190848,"New #hydroxychloroquine study: Early outpatient treatment is the most effective for treatment of COVID-19 patients, Dr. Harvey A Risch of Yale University says  https://t.co/Qri4uUfN49",15:02:05
1575,575,2020-05-30,2020-05-30 20:07:07,1255692247494021120,#Rationale of a #loading #dose initiation for #hydroxychloroquine #treatment... https://t.co/VvP5sbggLy on @bloglovin,20:07:07
1576,576,2020-05-31,2020-05-31 02:49:46,1258723164550463488,"Yale paper finds strong evidence for efficacy of use of #hydroxychloroquine and azithromycin as #COVID treatment

https://t.co/kfZr2anwLm",02:49:46
1577,577,2020-05-30,2020-05-30 03:50:51,1255617790247084034,"India invites skepticism as it sticks by #hydroxychloroquine, Covid-19 'treatment' backed by Trump https://t.co/cYRNklLY2H @scmpasia",03:50:51
1578,578,2020-05-29,2020-05-29 23:02:00,1258424658531176453,"?? U.S. hospitals slash use of #HydroxyChloroquine championed by Trump as coronavirus treatment
https://t.co/ZHQ8y5yBv0",23:02:00
1579,579,2020-05-29,2020-05-29 01:48:34,1263525306016632833,"?
The Effect of Hydroxychloroquine Treatment in Hashimoto's Thyroiditis - Full Text View - https://t.co/ILfh2Vg2By

#HCQ
#Hydroxychloroquine https://t.co/PZ5t5TnoU5",01:48:34
1580,580,2020-05-29,2020-05-29 02:48:20,1288642637118017536,"New #Hydroxychloroquine Study: Early Outpatient Treatment is the Most Effective for Treatment of #COVID -19 patients, Dr. Harvey A Risch of @Yale University Says
#FridayMotivation https://t.co/GHBUUExCHI",02:48:20
1581,581,2020-05-28,2020-05-28 02:07:31,1305347344398004226,France revoke #Hydroxychloroquine use as treatment after public health watchdog warns. @France24_en #HCQ https://t.co/iZpFknS9Hy,02:07:31
1582,582,2020-05-13,2020-05-13 17:02:54,1294358499707834368,"#HaggieLied #Hydroxychloroquine is part of a treatment.

@DwightBallNL will you correct the minister? Will you allow this treatment in the province?
Correct the lies.

@NTVNewsNL @KellyAnneNTV 
@CBCNL @AnthonyGermain
@VOCMNEWS",17:02:54
1583,583,2020-05-14,2020-05-14 20:02:11,1297162052868493313,"#NIH trial of #hydroxychloroquine with #azithromycin, to test if early treatment reduces hospitalization/death for #COVID19.
 
 https://t.co/jPVcFqtCzi",20:02:11
1584,584,2020-05-15,2020-05-15 01:03:33,1302892856848285697,"Hydroxychloroquine rated 'most effective' coronavirus treatment, poll of doctors finds 
#Hydroxychloroquine #cure #reopen #OPENUPAMERICANOW 

https://t.co/wcqdNM6w7c via @nypost",01:03:33
1585,585,2020-05-15,2020-05-15 03:30:50,1312264283737124864,#Hydroxychloroquine .. The only treatment that has been proven to kill the Rona  [C-19],03:30:50
1586,586,2020-05-15,2020-05-15 02:56:45,1319652750867664896,UW Medicine ramps up study of #hydroxychloroquine and #azithromycin for COVID-19 treatment https://t.co/BQBg6oQTnS,02:56:45
1587,587,2020-05-14,2020-05-14 01:13:07,1320070086137434113,Coronavirus: scientists promoting chloroquine and #remdesivir are acting like sports rivals https://t.co/ZN75g3GUmW via @ConversationUK #Coronavirus #Health #Virus #Covid_19 #COVID19 #Chloroquine #Hydroxychloroquine,01:13:07
1588,588,2020-05-19,2020-05-19 10:23:22,1252725560771567618,"No, #hydroxychloroquine is NOT an effective treatment for COVID-19. 

In vulnerable groups, it increases mortality rate.",10:23:22
1589,589,2020-05-19,2020-05-19 10:19:10,1262563168230019072,"Positive comparative outcomes found for #COVID19 treatment with #hydroxychloroquine plus antibiotics in South Korean ?? study.
 https://t.co/zkQGrv8Ond",10:19:10
1590,590,2020-05-17,2020-05-17 22:18:37,1248182061762043905,"#Hydroxychloroquine works on many ppl.
@SharylAttkisson investigates it &amp; Remdesivir ? #politics.  

@RealJamesWoods @BoSnerdley @CBS_Herridge @SenTedCruz @DonaldJTrumpJr @greta @michellemalkin @NikkiHaley @ChanelRion @VicToensing @VDHanson @paulsperry_ 

https://t.co/57UqLDEOqI",22:18:37
1591,591,2020-05-17,2020-05-17 22:16:47,1248256192838762497,"#Hydroxychloroquine works on many ppl.
@SharylAttkisson investigates it &amp; Remdesivir ? #politics.  

@RealJamesWoods @BoSnerdley @CBS_Herridge @SenTedCruz @DonaldJTrumpJr @greta @michellemalkin @NikkiHaley @ChanelRion @VicToensing @VDHanson @paulsperry_ 

https://t.co/h1nApQw5dz",22:16:47
1592,592,2020-05-19,2020-05-19 03:21:10,1248482687888674816,"In a letter released by the WH this afternoon, presidential physician Sean #Conley “confirmed” (insert every fucking quotation mark on earth) that Trump is on a regimen of #hydroxychloroquine.",03:21:10
1593,593,2020-05-19,2020-05-19 18:25:07,1247919171377266688,#PhaseIIb trial to study #hydroxychloroquine and #azithromycin as #COVID-19 treatment launched https://t.co/kFkZOj8mC5 @PharmaReview,18:25:07
1594,594,2020-05-19,2020-05-19 17:38:51,1247741228151484418,"Do you believe the Main Stream Media (MSM) are lying to the public about the #Hydroxychloroquine treatment?

#LeadRight 
#COVID19 
#Hydroxychloroquine",17:38:51
1595,595,2020-05-19,2020-05-19 14:56:24,1247750693324075019,"Did anyone else notice trump said he was taking #Hydroxychloroquine as a “treatment”. That’s not prophylactic use. It implies he has #COVID19, why else would it be treatment?",14:56:24
1596,596,2020-05-19,2020-05-19 17:02:47,1253683884199489540,"""A better idea would be for him to swallow a bottle of the Clorox he recommended."" 
 - @chelseahandler

#Hydroxychloroquine 'Washed Down With Bleach’: Celebs Heckle Trump's Virus Regimen via @newsbusters https://t.co/C02GGB6Ghs",17:02:47
1597,597,2020-05-18,2020-05-18 23:51:35,1251185025992863744,?Trump says he takes hydroxychloroquine to prevent coronavirus infection even though it’s an unproven treatment https://t.co/HvrMijOb2E  #Hydroxychloroquine,23:51:35
1598,598,2020-05-19,2020-05-19 00:02:56,1252815359448473602,"#Hydroxychloroquine 
#coronavirustreatment 
#COVID19 
#WakeUpAmerica 
#OpenAmericaNOW 

Hydroxychloroquine rated 'most effective' coronavirus treatment, poll of doctors finds https://t.co/J4xkYtix2o via @nypost",00:02:56
1599,599,2020-05-18,2020-05-18 23:49:04,1253077133582381065,"French Case Study Found On Google Scholar:  our team has used #Hydroxychloroquine...both in vitro and then in patients that this compound is the only one efficient for killing these intracellular pathogens.
https://t.co/kJZ534jnqm",23:49:04
1600,600,2020-05-18,2020-05-18 22:33:21,1253190270012833792,"Why would #potus be taking #hydroxychloroquine?  It’s a treatment according to him, not a prevention. #25thAmendment",22:33:21
1601,601,2020-05-18,2020-05-18 21:23:25,1253183276581367809,"CNBC: @realDonaldTrump says he takes hydroxychloroquine to prevent coronavirus infection even though it is unproven as a treatment. #COVID19 #Hydroxychloroquine https://t.co/N3kh75AipH

via @GoogleNews",21:23:25
1602,602,2020-05-19,2020-05-19 00:33:54,1253546079104102400,"#approved #drug ? #70years #safe multiple #trials ? , #helps Many #people #now. I'm NOT talking #Remdesivir which has NO Trials and IS #experimental.  The drug is #Hydroxychloroquine ? !",00:33:54
1603,603,2020-05-19,2020-05-19 01:10:19,1252723771099828224,"Trump says he's taking hydroxychloroquine, the drug he touted as coronavirus treatment, despite FDA warnings https://t.co/zptTPUq4xs via @usatoday 
#Hydroxychloroquine
#hydroxychloroquine side effects",01:10:19
1604,604,2020-05-19,2020-05-19 01:26:45,1252788090571091969,"BRAND NEW EPISODE 

?@realDonaldTrump? and #Hydroxychloroquine 

HE SAYS HE’S TAKING IT

#WH doc statement sorta confirms (no dosage, frequency, regimen dates, tho)

Plus ?@NorahODonnell? and #DrBright 

Special Guest: ?@benstracy?  https://t.co/TTpsr8WCK7",01:26:45
1605,605,2020-05-18,2020-05-18 21:33:52,1251920385337065475,"Chances are high that @RealDonaldTrump is lying about taking #hydroxychloroquine and instead is taking plasma from those who have had covid-19, along with #remdesivir.",21:33:52
1606,606,2020-05-18,2020-05-18 21:11:09,1253404541476843521,"""Trump says he takes hydroxychloroquine to prevent coronavirus infection even though it is unproven as a treatment"" https://t.co/RN2RzzfLvv #Trump #coronavirus #hydroxychloroquine

  why?",21:11:09
1607,607,2020-05-18,2020-05-18 22:06:50,1254286090988552194,"Infectious disease expert slams study that panned hydroxychloroquine as COVID-19 treatment: 'It's a sham'

https://t.co/rnxJZj3hIa
#Plandemic",22:06:50
1608,608,2020-05-18,2020-05-18 19:58:46,1248213165718069248,#Hydroxychloroquine or #Remdesivir? You be the judge! Thanks @SharylAttkisson does some outstanding reporting on it. @RepLeeZeldin | #DrainTheSwamp #Jexodus #WalkAway #MAGA #KAG #Trump2020 #Jexit #Blexit,19:58:46
1609,609,2020-05-18,2020-05-18 20:37:29,1248331577115004931,".@TeamCavuto is losing his shit over @realDonaldTrump taking #Hydroxychloroquine ???

What's the matter Neil, you got money wrapped up in #remdesivir..??",20:37:29
1610,610,2020-05-18,2020-05-18 20:51:01,1250811720999866368,Trump says he is taking hydroxychloroquine to prevent coronavirus infection even though it isn’t a proven treatment. https://t.co/bPpd8d0v4F #Trump #hydroxychloroquine,20:51:01
1611,611,2020-05-19,2020-05-19 01:58:11,1250386273933692929,"“Hydroxychloroquine is an off-patent, generic medicine that is inexpensive. A five-day treatment course would cost approximately $12.”

https://t.co/zhhb5z25HQ

#hydroxychloroquine
#hcq
#hcqLymeDisease
#HCQ
#HYDROXYCHLOROQUINE",01:58:11
1612,612,2020-05-18,2020-05-18 18:19:52,1250497626375626759,Why isn’t #hydroxychloroquine being socialized as a good treatment option? Why is this being suppressed? End #COVID19,18:19:52
1613,613,2020-05-18,2020-05-18 14:52:03,1250641202405240834,"Patriots can we all ask @realDonaldTrump why he has stopped mentioning
#HydroxyChloroquine #Chloroquine which is way cheaper than #Remdesivir ? It is because too much push back from deep state? @tedcruz @TheCollectiveQ @IngrahamAngle @TuckerCarlson @OANN 

RT! #Hydroxychloroquine",14:52:03
1614,614,2020-05-19,2020-05-19 21:43:31,1249403752689401856,"Amid criticism for the revelation that he is taking hydroxychloroquine as an unproven treatment to p...
#donaldtrump #donaldtrumphydroxychloroquine #hydroxychloroquine
https://t.co/LkI41QIjkJ",21:43:31
1615,615,2020-05-19,2020-05-19 23:29:48,1247634004368445440,"Trumps been on his #Hydroxychloroquine regimen for 2 weeks and isn't dead or dying.

...Preeeeeeeetty sure that's a good sign.

...Also pretty sure his doctor isn't a quack and Trump will be just fine.",23:29:48
1616,616,2020-05-19,2020-05-19 22:44:25,1248983424263741441,"Looks like the UK are following suit. #hydroxychloroquine

UK bulk buys hydroxychloroquine as potential Covid-19 treatment https://t.co/YDtJ3SYhlH",22:44:25
1617,617,2020-05-20,2020-05-20 00:46:05,1248285365330378757,"UK bulk buys hydroxychloroquine as potential Covid-19 treatment
#TrumpWasRight #Hydroxychloroquine #HCQ #HCQWorks #HCQ_A_TABLET_A_DAY_KEEPS_CORONA_AWAY #HCQTheNewRedPill 
https://t.co/1WIECbslst",00:46:05
1618,618,2020-05-20,2020-05-20 00:41:42,1247993304756539393,"Missed this earlier. Golly....
#Trump
#Hydroxychloroquine
#coronavirus. 

UK bulk buys hydroxychloroquine as potential Covid-19 treatment https://t.co/7HNnqsE8iM",00:41:42
1619,619,2020-05-19,2020-05-19 05:06:57,1249843041508171776,This must be the nail in the coffin for #hydroxychloroquine as a treatment for #COVID19. https://t.co/2uedzDvoaQ,05:06:57
