,index,date,full_date,id,text,time
98,8,2020-07-04,2020-07-04 22:20:31,1279628048313221120,#WHO announced Saturday it is halting its trials of the malaria drug #hydroxychloroquine and #HIV treatment #lopinavir-#ritonavir in patients #hospitalized with the #coronavirus after results showed the drugs did not reduce mortality rates.  https://t.co/qGOj3FfikJ,22:20:31
99,9,2020-07-29,2020-07-29 21:41:43,1281860678534529025,"Against common sense the European Union commissioned 30000 doses of toxic remdesivir instead of the efficient and affordable #Hydroxychloroquine as treatment against #Covid_19.
Each dose of remdesivir shall cost around $2100.   

https://t.co/QKVpM7Qpef",21:41:43
100,0,2020-08-10,2020-08-10 19:26:20,1289218043420106752,"Early administration of #lopinavir/ritonavir plus #hydroxychloroquine does not alter the #clinical #course of #SARS?CoV?2 infection: a retrospective cohort study (J Med Virol., abstract) https://t.co/fZGotx2aC5",19:26:20
101,1,2020-10-02,2020-10-02 14:09:20,1248117837333323776,Has @realDonaldTrump started his #hydroxychloroquine treatment regimen yet? #TrumpHasCovid #COVID19 #COVIDPOTUS #Covidhoax2020,14:09:20
102,2,2020-04-09,2020-04-09 05:17:35,1312031918955913222,"Latest #covid19 treatment attempts: #Hydroxychloroquine, plasma treatment and #remdesivir: https://t.co/Q4pfuSGaHz",05:17:35
103,3,2020-05-20,2020-05-20 12:01:26,1279521649910407169,Australian researchers launch #ASCOT study for #COVID2019 The trial is designed to assess the safety and effectiveness of #lopinavir #ritonavir and #Hydroxychloroquine hydroxychloroquine at more than 70 hospitals across the country. https://t.co/hIADlzI8MG,12:01:26
104,4,2020-07-05,2020-07-05 02:54:04,1279875195876937728,"#WHO announced that it was discontinuing #hydroxychloroquine and lopinavir/ritonavir arms for its Solidarity Trial, citing little or no reduction in the mortality of hospitalised #COVID19 patients. https://t.co/usxg5tALCj",02:54:04
105,5,2020-07-04,2020-07-04 21:05:08,1279625437811896320,"#GENEVA (#Reuters)(#WHO) said on Saturday #discontinuing #trials of #malariadrug #hydroxychloroquine and combined #HIVdrug #lopinavir/#ritonavir in #hospitalised #patients with #COVID19 due to #failure #reduce #mortality

https://t.co/cFbjOGxLyL",21:05:08
106,6,2020-07-05,2020-07-05 20:30:00,1292905139267829763,"The World Health Organization (WHO) said that it was discontinuing its trials of the #malaria drug #Hydroxychloroquine and combination HIV (human immunodeficiency virus) drug lopinavir/ritonavir.
https://t.co/gnTbJFdaow",20:30:00
107,7,2020-07-05,2020-07-05 03:57:33,1279609462525960192,"#WHO announced that it was discontinuing #hydroxychloroquine and lopinavir/ritonavir arms for its Solidarity Trial, citing little or no reduction in the mortality of hospitalised #COVID19 patients. 

@WHO #coronavirus",03:57:33
108,8,2020-07-06,2020-07-06 15:00:20,1263077371109732352,"“These interim trial results show that #hydroxychloroquine and #lopinavir/#ritonavir produce little or no reduction in the mortality of hospitalized #COVID19 patients when compared to standard of care."" https://t.co/PvUPKgH0yH",15:00:20
109,9,2020-07-31,2020-07-31 15:15:08,1280154620329971712,Potential #COVID19 treatments undergoing clinical trials right now include #lopinavir/#ritonavir (an anti-HIV medicine); #chloroquine and #hydroxychloroquine; systemic #interferons; monoclonal antibodies. learn more ??https://t.co/YbuUcmMzmi,15:15:08
110,0,2020-10-26,2020-10-26 08:36:00,1289269204139429888,"Results from the SOLIDARITY trial ""remdesivir, hydroxychloroquine, LPV/r and interferon regimens appeared to have little or no effect on 28-day mortality or the in-hospital course of COVID-19 among hospitalized patients.""
#remdesivir #HydroxyChloroquine 
https://t.co/c0Jkn1hori",08:36:00
111,1,2020-10-17,2020-10-17 02:51:29,1262378865089019907,Covid-19 treatment: Remdesivir and hydroxychloroquine found ineffective https://t.co/6eemLMShBn via @BBCNews #CoronaVirus #Covid19 #pandemic #InfectiousDisease #CoronaVirusUpdate #Remdesivir  #hydroxychloroquine,02:51:29
112,2,2020-08-07,2020-08-07 00:51:42,1282283570707365889,"FDA revokes permission to treat COVID-19 with hydroxychloroquine yet issues Emergency Use Authorization to  REMDESIVIR for COVID-19 treatment.  Remdesivir cost- $3, 120.   #Remdesivir #Hydroxychloroquine",00:51:42
113,3,2020-05-01,2020-05-01 03:29:42,1317297148636008454,"Breaking! #COVID__19  Drugs: US FDA Drug Trial Concludes That Most Drugs Being Used Including Favipiravir, Lopinavir, Ritonavir, Chloroquine Has No Effects On #CCPVirus 

https://t.co/jsN1a4vyTT",03:29:42
114,4,2020-05-08,2020-05-08 20:39:09,1258859002580144134,"“Off-label” use of #hydroxychloroquine #azithromycin, #lopinavir-ritonavir and #chloroquine in #COVID?19 : a survey of cardiac adverse drug reactions by the French Network 
of Pharmacovigilance Centers https://t.co/6n71crajPR @Reseau_CRPV",20:39:09
115,5,2020-05-18,2020-05-18 13:45:49,1279499208001757185,"“Off-label” use of #Hydroxychloroquine, #Azithromycin, #lopinavir-#ritonavir #chloroquine in #COVID__19 COVID-19: A survey of #cardiac #ADRs by the French Network of Pharmacovigilance Centers
https://t.co/krvymapzSv“off-label”-use-of-hydroxychloroquine-azithromycin @Reseau_CRPV",13:45:49
116,6,2020-07-04,2020-07-04 19:35:57,1288888711548030976,"These interim trial results show that #hydroxychloroquine and #lopinavir/#ritonavir produce little or no reduction in the #mortality of hospitalized COVID-19 patients when compared to standard of care. 
https://t.co/T1puO2Zw6N",19:35:57
117,7,2020-07-12,2020-07-12 12:00:01,1320645340580573185,"The World Health Organization says it is discontinuing trials of malaria drug hydroxychloroquine and combination HIV drug lopinavir/ritonavir for hospitalized coronavirus patients, after the treatments failed to reduce mortality. 
#WHO #Hydroxychloroquine https://t.co/9TkGkzBeOC",12:00:01
118,8,2020-07-31,2020-07-31 18:38:26,1291537465984135169,"Trial results show that #hydroxychloroquine and #lopinavir/ #ritonavir produce little or no reduction in the mortality of hospitalized COVID-19 patients when compared to standard of care. #WHO

https://t.co/N2SJHSscxp",18:38:26
119,9,2020-07-30,2020-07-30 17:26:29,1256063218914660353,"The administration of #hydroxychloroquine improved the clinical outcome of the patients. Lopinavir/ritonavir was efficacious at younger ages. Of the 70 discharged patients, 40% had symptom relapse
#HCQzinc4prevention #HCQWorks  https://t.co/qi9oqX2fgX",17:26:29
120,0,2020-05-03,2020-05-03 18:41:13,1279595335560515590,"HDQ is 64 cents per pill. 
Remdesivir is $1000 per treatment.
*eyeball roll*
Watch until the end: 
Hydroxychloroquine versus Remdesivir https://t.co/mfKyN2ZQVf #covid19 #hydroxychloroquine #remdesivir #sundaymorning #bigpharma",18:41:13
121,1,2020-07-05,2020-07-05 08:45:04,1279591828438675457,The @WHO said on Saturday that it was discontinuing its trials of the malaria drug #Hydroxychloroquine and combination HIV drug Lopinavir/Ritonavir in hospitalized patients with #COVID19 after they failed to reduce mortality. https://t.co/jAUrKjgsXf,08:45:04
122,2,2020-07-05,2020-07-05 01:57:56,1279624412183105540,"WHO announced that it was discontinuing trial of #hydroxychloroquine and lopinavir/ritonavir drugs for treating Covid-19, citing little or no reduction in the mortality of hospitalised patients.

#CoronaVirusOutbreak #COVID__19 

https://t.co/DsOQdRIM2t",01:57:56
123,3,2020-07-04,2020-07-04 17:44:13,1279691485118631936,"#BREAKING :@WHO says ""interim trial results show #Hydroxychloroquine and lopinavir/ritonavir produce little or no reduction in mortality of hospitalized COVID patients compared to standard of care. #SOLIDARITY trial investigators will interrupt trials with immediate effect.""",17:44:13
124,4,2020-07-04,2020-07-04 18:01:47,1279475507042684928,"The @WHO said that it was discontinuing its trials of the malaria drug #hydroxychloroquine and combination HIV drug lopinavir/ritonavir in hospitalized patients with #COVID19 after they failed to reduce mortality.
https://t.co/05fFHeSbv3",18:01:47
125,5,2020-07-04,2020-07-04 18:37:25,1279484474846253061,The WHO said that it was discontinuing its trials of the malaria drug #hydroxychloroquine and combination HIV drug lopinavir/ritonavir in hospitalised patients with #COVID19 after they failed to reduce mortality.  https://t.co/IJiUWnXEEZ,18:37:25
126,6,2020-07-05,2020-07-05 01:44:00,1257017385577406464,"WHO announced that it was discontinuing trial of #hydroxychloroquine and lopinavir/ritonavir drugs for treating Covid-19, citing little or no reduction in the mortality of hospitalised patients.

#CoronaVirusOutbreak #COVID__19 

https://t.co/tXTMOLr5Gi",01:44:00
127,7,2020-07-05,2020-07-05 03:53:28,1285452941680410624,World Health Organization #WHO  said on Saturday that it was discontinuing its trials of the malaria drug #Hydroxychloroquine and combination HIV drug lopinavir/ritonavir in hospitalised patients with COVID-19  https://t.co/leJEfpO5jp,03:53:28
128,8,2020-07-05,2020-07-05 08:20:00,1279697794555695104,"WHO announced that it was discontinuing trial of #hydroxychloroquine and lopinavir/ritonavir drugs for treating Covid-19, citing little or no reduction in the mortality of hospitalised patients.

#CoronaVirusOutbreak #COVID__19 

https://t.co/tXTMOL9uOK",08:20:00
129,9,2020-07-21,2020-07-21 05:53:58,1279471089991782402,"#Bioweaponized #CCPVirus  Medications: 

Synairgen's Inhaled Interferon Beta Treatment Decreases #COVID  Disease Risk by 79%

https://t.co/KHQUGFoQ6Y%",05:53:58
130,0,2020-04-19,2020-04-19 05:34:07,1279482269661638657,"Drug Controller General permits clinical trial of convalescent plasma in Covid-19 patients https://t.co/imBNlb4OvB &lt;In a clinical trial, Lopinavir/Ritonavir did not demonstrate any benefit over standard of care. No reference to #Hydroxychloroquine ?&gt;",05:34:07
131,1,2020-04-20,2020-04-20 08:19:15,1288736174065045505,"FREE Pharmacogenetic analysis for drugs suggested for #COVID19 treatment from your existing genetic data.

Including:
#chloroquine
#hydroxychloroquine
#lopinavir
#anakinra

https://t.co/QRvoUAenok",08:19:15
132,2,2020-05-07,2020-05-07 07:17:08,1252149819017175041,"100% Success Rate for @Pluristem #COVID19 Treatment
 https://t.co/DVwurIlUns
#coronavirus #remdesivir #vaccine #Hydroxychloroquine",07:17:08
133,3,2020-05-14,2020-05-14 23:03:19,1251745875652562944,"#hydroxychloroquine vs Remdesivir 

“We have found out that patients undergoing treatment, especially under specific treatment such as hydroxychloroquine, heal faster”

https://t.co/ecmZ04dC5B",23:03:19
134,4,2020-06-01,2020-06-01 12:01:40,1267426081331707909,Studies offered further support for anticoagulation in patients with #COVID19 but showed no benefit from #hydroxychloroquine or lopinavir-ritonavir. The authors of recent pneumonia guidelines explained how the recommendations apply to COVID-19 patients. https://t.co/MovnOynccK,12:01:40
135,5,2020-07-05,2020-07-05 06:14:34,1279659918073769985,"#WHO said on Saturday that it was discontinuing its trials of the malaria drug #hydroxychloroquine and combination #HIV drug #lopinavir/#ritonavir in hospitalised patients with #COVID?19 after they failed to reduce mortality.
--
https://t.co/rOIASmUP16",06:14:34
136,6,2020-07-04,2020-07-04 18:28:39,1279587472066801664,"The World Health Organization @WHO says it is discontinuing its trials of the malaria drug #hydroxychloroquine and combination HIV drug lopinavir/ritonavir in hospitalized patients with #COVID19 after they failed to reduce mortality.

https://t.co/FVGoaOo1RY",18:28:39
137,7,2020-07-05,2020-07-05 01:26:41,1261069612105510912,"The World Health Organization (#WHO) announced on Saturday that it was discontinuing #hydroxychloroquine and lopinavir/ritonavir arms for its Solidarity Trial, citing little or no reduction in the mortality of hospitalised Covid-19 patients.

https://t.co/ibGuRy7B37",01:26:41
138,8,2020-07-30,2020-07-30 07:20:22,1258294783056834561,"Researchers have started to rule out certain drugs. For example, #hydroxychloroquine and #lopinavir-ritonavir haven’t been shown to provide any benefit, at least in hospital settings.
#COVID
#Trump
Read more: https://t.co/qLyIkHj715

https://t.co/dS2WCgWB2m",07:20:22
139,9,2020-07-30,2020-07-30 13:50:16,1288834295327535104,#Hydroxychloroquine vs. #Remdesivir Gilead Announces Results From Phase 3 Trial of Remdesivir in Patients With Moderate COVID-19 - Study Demonstrates 5-Day Treatment Course of Remdesivir Resulted in Significantly Greater Clinical Improvement Versus Treatment with Standard of Care,13:50:16
140,0,2020-08-16,2020-08-16 15:51:43,1279614697549910016,Nation of Islam Dr. Alim on Dr. Stella Immanuel's Treatment for Covid-19 https://t.co/UvOVmS5AMD #drstellaimmanuel #hydroxychloroquine #interferon #todayinmedicine #healthtoday #SundayMotivation #SundayMorning @TheSTStyle #sundayvibes #SundayThoughts #farrakhan,15:51:43
141,1,2020-10-06,2020-10-06 00:36:19,1295025455649755137,"&amp; IV bleach ... 

#Trump touted #hydroxychloroquine, but it's conspicuously absent from his #COVID-19 treatment regimen. https://t.co/cscACtW24G 

#winning",00:36:19
142,2,2020-04-13,2020-04-13 09:40:00,1259216018833993728,"Results published on Remdesivir coronavirus drug treatment show promise-More testing needed!
#Covid19 #US  #AZITHROMYCIN  
?@WHO? #Hydroxychloroquine #AZITHROMYCIN ?@CDCgov? ?@realDonaldTrump? #convalescentplasma #Remdesivir
 https://t.co/qzGEkQmaA1",09:40:00
143,3,2020-04-14,2020-04-14 05:15:27,1280466854595592197,Dr Zelenko  updates his outpatient treatment of COVID19 patients https://t.co/PTh8CyYWyZ #auspol #plaquenil #Hydroxychloroquine #remdesivir,05:15:27
144,4,2020-05-09,2020-05-09 20:17:48,1279988000093593601,"#Covid19 treatment: Experts in #Bangladesh fear unnecessary push of #remdesivir, #hydroxychloroquine 
#coronavirus https://t.co/QlcxlVLQpW",20:17:48
145,5,2020-06-05,2020-06-05 05:19:10,1281591542017335298,"After #hydroxychloroquine, will #remdesivir be the magic treatment for #coronavirus in India? Read: https://t.co/WRExI1rxb7",05:19:10
146,6,2020-07-07,2020-07-07 11:41:02,1313276869303840769,The @WHO will terminate trials for #hydroxychloroquine and lopinavir/ritonavir being tested as treatments for hospitalized #COVID19 patients based on a recommendation from the Solidarity Trial. Both drugs were found to have little or no effect in decreasing mortality rates.,11:41:02
147,7,2020-07-06,2020-07-06 03:58:14,1249929237986856961,"The risk of death from corona is less than 1 percent… hydroxychloroquine .. lopinavir .. do not treat with ritonavir .. it is @WHO or China broker .. ruining the world system ..
#COVID
#COVID19
#COVIDIOTS
@hrw
@icj
@WSJ
@Whi
@HongKongFP
@TaiwanNews886
@FoxNews
@SkyNews
@AP",03:58:14
148,8,2020-07-05,2020-07-05 03:14:52,1268774340335558656,"WHO halts trial of 2 drugs to treat hospitalised coronavirus patients

WHO announced on Saturday  it was discontinuing trial of #hydroxychloroquine + lopinavir/ritonavir for treating #Covid19 citing little/no reduction in mortality of hospitalised patients https://t.co/nBlJm2sT0m",03:14:52
149,9,2020-07-10,2020-07-10 14:10:09,1249633427026042880,Updated July 2020. #covid19 #coronavirus #Covid_19 #COVID?19 #hydroxychroloquine #chloroquine #remdesivir #ivermectin #Stopconfinement #endthelockdown #macrolides #lopinavir #confinement #covid #COVIDIOTS #FactsNotFear @AlexBerenson,14:10:09
150,0,2020-11-04,2020-11-04 18:47:57,1249575364772405248,Coronavirus treatment: Do #Remdesivir and #Hydroxychloroquine help COVID patients recover? We explain - Times of India https://t.co/SXCJl3bDFy,18:47:57
151,1,2020-11-01,2020-11-01 17:32:04,1277653935319384064,"Early intervention and treatment of high-risk patients with COVID-19 results in significantly few hospitalizations and deaths. This treatment regimen involving zinc, hydroxychloroquine, and azithromycin known as #ZelenkoProtocol #Hydroxychloroquine https://t.co/v5JjZAdiRa",17:32:04
152,2,2020-04-09,2020-04-09 01:50:19,1248065675769380865,"Portugal.
Patients with respiratory failure or radiological evidence of pneumonia may be treated with #hydroxychloroquine or chloroquine for at least 7 days.
It's also acceptable to consider adding lopinavir/ritonavir.
Why not in the UK(except in a trial)?
https://t.co/tOpLlOjgFr",01:50:19
153,3,2020-04-30,2020-04-30 20:18:56,1322954574521606147,"Fauci doesn't back the cheap treatment #Hydroxychloroquine, but backs the EXPENSIVE treatment #Remdesivir.

Someone's got friends he needs to take care of in #BigPharma.

#COVID19",20:18:56
154,4,2020-04-13,2020-04-13 05:49:17,1255954812753018881,"Study: Two-thirds of patients showing improvement after treatment with Remdesivir - https://t.co/Z7nD1QJuQG 
Lessens Ventilator usage, less oxygen usage, faster recovery 
#Remdesivir #Hydroxychloroquine #Azithromycin",05:49:17
155,5,2020-05-04,2020-05-04 03:29:10,1266206375396478976,"Remdesivir made in Wuhan. Costing people 1000s of dollars for the treatment. 

#HydroxyChloroquine is $20 for the treatment. 

Always about money and not about helping people.",03:29:10
156,6,2020-05-07,2020-05-07 13:40:16,1324060832888725505,"Updated May 6th. #covid19 #coronavirus #Covid_19 #COVID?19 #hydroxychroloquine #chloroquine #remdesivir #ivermectin #Stopconfinement #endthelockdown #macrolides #lopinavir #confinement #covid #COVIDIOTS #FactsNotFear @AlexBerenson 

https://t.co/kwr4zd28Uf",13:40:16
157,7,2020-05-29,2020-05-29 03:14:59,1258391200962412545,"#Trump's #HydroxyChloroquine treatment for #COVID19 is #FakeNews!!
Anti-viral drug #Remdesivir is effective against #coronavirus 

https://t.co/93jmk2ujq4",03:14:59
158,8,2020-06-29,2020-06-29 17:23:30,1281591683935875072,"Fauci was against #hydroxychloroquine as a treatment for #coronavirus

Did Fauci discredit  hydroxychloroquine to promote #remdesivir ?

Fauci's Remdesivir Costs $9 P/Dose
Will Be Sold at $3,000
P/Dose?
#Gilead = #WuxiAppTec =
 #Soros
Produces Remdesivir
 https://t.co/kRrTRr6V4S",17:23:30
159,9,2020-07-10,2020-07-10 14:10:42,1257150248130088961,"Updated May 6th. #covid19 #coronavirus #Covid_19 #COVID?19 #hydroxychroloquine #chloroquine #remdesivir #ivermectin #Stopconfinement #endthelockdown #macrolides #lopinavir #confinement #covid #COVIDIOTS #FactsNotFear @AlexBerenson 

https://t.co/kwr4zd28Uf",14:10:42
160,0,2020-10-27,2020-10-27 19:00:10,1312395747967393794,"The mere existence of a problem doth not imply it hath a solution, let alone an efficient one
W. Shakespeare and Lao Zi (apo.)
#covid #coronavirus #remdesivir #chloroquine #hydroxychloroquine #lockdown #curfew",19:00:10
161,1,2020-10-22,2020-10-22 21:24:14,1277740387633790976,".@fda what a joke. This doesn't work. 

#HydroxyChloroquine does

Remdesivir becomes first fully-approved COVID-19 treatment - https://t.co/UgsCQQW5yY",21:24:14
162,2,2020-08-06,2020-08-06 20:07:59,1311679243672313857,"Can Media Highlight alternative Medication that Hospitals are using combat #Coronavirus like Remdesivir, Lopinavir &amp; Ritonovir

You combat Trump #Hydroxychloroquine hype with FactNews https://t.co/4xUpAFs9Kg @CNN @MSNBC @ABC #Media #Covid19 #CoronavirusPandemic #Drugs @AP #Press",20:07:59
163,3,2020-08-17,2020-08-17 07:45:09,1321164808234872835,"PROFESSOR Raoult. Extremely well credentialed 
#Hydroxychloroquine $2 per tab works
#BigPharma #Fauci #Remdesivir at $3000 per treatment he regards as a TOXIC TREATMENT. 
#PlannedemicNotPandemic 
#WeWantCureRegimeAustralia 

https://t.co/mOhv7Ez8X0",07:45:09
164,4,2020-09-08,2020-09-08 22:09:03,1291466066313478148,Your Immunity Project &amp; Interferon Treatment for Covid-19: Interview wit... https://t.co/vplVHK4tQS via @YouTube #corona #coronavirusupdate #CoronavirusPandemic #PlandemicHoax #plandemic #PlanDeRelance #COVID19 #covid #Covid19Millionaires #CPVirtual,22:09:03
165,5,2020-10-03,2020-10-03 14:15:04,1251059182045851651,Everything *but* #hydroxychloroquine in the regimen.,14:15:04
166,6,2020-10-01,2020-10-01 14:47:56,1319389122407124992,"Novel cyclohexanone compound as a potential ligand against #SARSCoV2 main-protease

Taking curcumin as a reference compound, we identified ZINC07333416 with binding energy (?8.72?kcal/mol) better than #Lopinavir, #Remdesivir and #Hydroxychloroquine
https://t.co/4hqQFeS23x",14:47:56
167,7,2020-04-17,2020-04-17 08:05:27,1262622015078481920,"#COVID-19 treatment update (data as of Apr 14’20): #Remdesivir, #Hydroxychloroquine #Leronlimab #Ivermectin #Sanofi #GSK #Gilead #coronavirus  https://t.co/cMTaXDU9sg",08:05:27
168,8,2020-05-19,2020-05-19 05:52:01,1295265392886034432,"Research from SKorea:  #Ritonavir has no effect. #Hydroxychloroquine seems help:
https://t.co/RHo7ETYcAL #Covid_19",05:52:01
169,9,2020-06-29,2020-06-29 23:07:02,1303455336662269959,"""[The Anthony Fauci promoted drug] Remdesivir treatment for one coronavirus patient will cost $2,340 for a five-day course, Gilead announces..."" 

NOT THE MOST PROVEN OR WIDELY USED COVID-19 TREATMENT

#Hydroxychloroquine #HCQ #remdesivir #COVID #COVID19 

https://t.co/FPyOPAvsZi",23:07:02
170,0,2020-10-28,2020-10-28 14:06:35,1282668750450434054,"Commentary: COVID-19 treatment researchers should be cooperating not trash-talking each other https://t.co/HMjFVz7yn5 #throwback #COVID19 #hydroxychloroquine #remdesivir
#medicine",14:06:35
171,1,2020-10-03,2020-10-03 14:17:56,1262959939183620099,"Why's Trump using Remdesivir for treatment? Has he tried using bleach or hydroxychloroquine to cure his COVID?
#Trump #TrumpHasCovid #COVID19 #COVIDIOTS",14:17:56
172,2,2020-04-29,2020-04-29 05:24:49,1321453313351561217,"#Covid19 Treatment Solutions: #France ??
Professor Didier Raoult, infectious disease specialist, microbiologist, physician on #Hydroxychloroquine

HCQ-AZ combo is safe &amp; efficient treatment
clears virus persistence &amp; contagiosity, in most cases.

???
https://t.co/soz9fGEoFH",05:24:49
173,3,2020-04-27,2020-04-27 07:27:56,1312396471057088513,"#COVID -19 TREATMENT STUDY #clinical trial. Everyone is trying to fin an effective treatment for #COVID19. Go for it, guys! #medicine #Hydroxychloroquine #remdesivir #plasma #heparin 
etc #Washington  https://t.co/a3HhH1rfUV",07:27:56
174,4,2020-05-14,2020-05-14 21:19:13,1261043415594270722,"Stoked to see @cochranecollab living SR of #COVID19 interventions that automatically pools estimates, and assesses bias, as data are published. RCT data of #remdesivir, #hydroxychloroquine, and #lopinavir inc. with more imminent https://t.co/06QvvYqBnP
@IDSAInfo @ISID_org @ESCMID",21:19:13
175,5,2020-05-14,2020-05-14 21:16:11,1261042648091148288,"Stoked to see @cochranecollab living SR of #COVID19 interventions that automatically pools estimates, and assesses bias, as data are published. RCT data of #remdesivir, #hydroxychloroquine, and #lopinavir inc. with more imminent https://t.co/06QvvYqBnP @IDSAInfo @ISID_org @ESCMID",21:16:11
176,6,2020-05-20,2020-05-20 04:14:48,1255367413916450820,Why the media and big pharmaceutical companies working so hard to discredit #hydroxychloroquine and instead push and ineffective treatment from #Remdesivir?,04:14:48
177,7,2020-07-12,2020-07-12 07:28:06,1254673621609443328,". @ScottMorrisonMP &amp; @GregHuntMP have announced 1st drug for treatment. Remdesivir costing $1000s per treatment, patented to Gilead #BigPharma 
Totally dismisses cheap generic CURES  #Hydroxychloroquine &amp; #Ivermectin. 
Supporting the Globalist #PlannedemicNotPandemic",07:28:06
178,8,2020-07-13,2020-07-13 13:30:35,1282215139756830725,"""Why lopinavir and #hydroxychloroquine do not work on COVID-19""  https://t.co/cZDKVQtagI",13:30:35
179,9,2020-07-13,2020-07-13 13:12:50,1282664283583782912,Why #lopinavir and #hydroxychloroquine do not work on COVID-19 @unibasel https://t.co/avfVfsR5CZ,13:12:50
180,0,2020-08-05,2020-08-05 21:07:40,1263029312191692800,"Large observational study of 2.7 billion people shows early or prophylactic #COVID19 treatment with #hydroxychloroquine is efficient.

 The #HCQ group has 79.1% lower chance of death.

 #HCQWORKS

https://t.co/YnBvhh4U7j",21:07:40
181,1,2020-08-04,2020-08-04 00:18:50,1267556585288740876,"May 2020 @ScottMorrisonMP @GregHuntMP #Chloroquine  #Hydroxychloroquine suggested treatments by international med professionals
August 2020 &amp; Australia still has no treatment regime except #BigPharma $3k per treatment remdesivir
#HydroxychloroquineCures 

https://t.co/2PFtZQsZPp",00:18:50
182,2,2020-08-06,2020-08-06 10:38:07,1291322655673651201,"The commercialization of healthcare should make the cheapest treatment available for a patient. How is that working out? 
#Hydroxychloroquine #Gilead #Remdesivir #TheLancet",10:38:07
183,3,2020-04-27,2020-04-27 23:34:52,1289247649972002818,"There are now over 1100 clinical trials on #COVID19, and majority of therapeutic ones are #hydroxychloroquine (over 20) followed by #lopinavir/ritonivir then #Remdesivir. People should stop politically bagging potential treatments and let the clinicians get on with it.",23:34:52
184,4,2020-05-20,2020-05-20 08:50:28,1290442031454724098,Becominv concerned about the painfully slow nature of the clinical trials process in regards to Coronavirus. If drugs are suspected to work then surely with approaching 50k UK deaths we need to administering on compassionate grounds? #Remdesivir #ritonavir #Hydroxychloroquine,08:50:28
185,5,2020-05-30,2020-05-30 22:12:43,1254916958211854338,"""Meanwhile, the regimen with hydroxychloroquine has been the subject of five studies, including two controlled clinical trials, that ""have demonstrated significant major outpatient treatment efficacy.""  #coronavirus #HydroxyChloroquine  #Fauci misleading
https://t.co/5cECgX6TuG",22:12:43
186,6,2020-05-14,2020-05-14 04:15:34,1278409160099377152,"Administering #Remdesivir (injectable) may require a visit to the hospital (#patientcompliance), where 80-85 % of the reported cases are mild to moderate, thus making the #Hydroxychloroquine + #Azithromycin tablet regimen more convenient. #COVID19 #Covid19Treatments #indianpharma",04:15:34
187,7,2020-06-01,2020-06-01 20:40:14,1266855084836691969,"? New Podcast! ""TDVS 0030 - Further Treatment Options For COVID19"" on @Spreaker #azithromycin #chloroquine #coronavirus #covid19 #hydroxychloroquine #ivermectin #remdesivir https://t.co/oXEEhl3nBs",20:40:14
188,8,2020-07-01,2020-07-01 19:24:30,1291118698468704258,"Why not #Hydroxychloroquine? 

""U.S. buys almost the entire global stock of #remdesivir, a potential #COVID19 treatment drug."" 

#BigPharma #Fauci #VaccineAgenda

https://t.co/87DQMr8Y1U",19:24:30
189,9,2020-07-31,2020-07-31 17:12:47,1260785803845910528,Chart with supporting data showing efficacy of using #HCL treatment regimen EARLY in #WuhanVirus infection! https://t.co/ZtdUl3JOlZ,17:12:47
190,0,2020-10-25,2020-10-25 04:02:16,1249497368120233985,Govt excludes anti-parasitic drug Ivermectin from Covid-19 treatment protocol #coviddrug #remdesivir #tocilizumab #hydroxychloroquine #mohfw #hcq #ivermectin #unionhealthminister #healthministry #drharshvardhan https://t.co/uZeueaUru1,04:02:16
191,1,2020-09-02,2020-09-02 12:35:37,1258458643848183810,"https://t.co/Lq7SyPRUJa

#BeSmartBoris #BeSmartBill #BeSmartDonald 
#PMQs Here's one for you Boris - Why the delay in approving Interferon Beta Treatment of Covid - you could be saving lives - Don't be #COVIDIOTS",12:35:37
192,2,2020-10-05,2020-10-05 12:10:56,1301136698349424642,#Covid patients with low O2 being kicked out of hospitals for refusing #Remdesivir. Effective treatment with #ivermectin #Hydroxychloroquine #Budesonide nebulizer not offered. Medical Ethics?,12:10:56
193,3,2020-10-05,2020-10-05 05:32:25,1278189705666805760,Hey @realDonaldTrump forget #remdesivir and #hydroxychloroquine I hear the Russians have a great treatment for #Coronavirus is called #novichok. Maybe try your pal Vladimir.,05:32:25
194,4,2020-04-13,2020-04-13 01:41:40,1313089288091979776,"Study: Two-thirds of #WuhanVirus patients showing improvement after treatment with #Remdesivir

https://t.co/NXklApiiD3",01:41:40
195,5,2020-04-17,2020-04-17 15:02:07,1312988997468053504,"If Remdesivir proves to be THE drug for Covid-19 infection then will Trump give it to India at an affordable cost?

Treatment cost is expected to be from USD 250 to 1000!

#coronavirus 
#coronaupdatesindia 
#Hydroxychloroquine 
#Remdesivir",15:02:07
196,6,2020-04-18,2020-04-18 01:11:00,1320214066212687872,"#Remdesivir is all the buzz for treating the #ChinaVirus.

Remdesivir costs $1,000 for treating this virus.

#Hydroxychloroquine &amp; azithromycin costs $20 for treatment.

I hate to be cynical, but which do you think will be the miracle drug?

Is Remdesivir made in #China??  ???",01:11:00
197,7,2020-04-13,2020-04-13 00:39:21,1251317269503766528,"April 9 - study of 1061 patients shows that #Hydroxychloroquine “is a safe and efficient treatment for #Covid_19“    https://t.co/rudvovHZDn   But the next day, Dr. Fauci says “sometime in the summer” we would know which treatment is working - WE KNOW NOW !!!!",00:39:21
